"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5131","0","92.2","36.8","0.5","229"
"","Haryana","5890","0","111.8","65.4","-2.1","258"
"","Rajasthan","9699","671","209.9","65.9","2.4","327"
"","Delhi","3598","9","60.7","47.5","-0.6","203"
"","UP","10660","390","239.9","93.4","-1.6","212"
"","Uttarakhand","1882","0","34.7","24.2","0.6","235"
"","HP","1334","0","23.4","19.3","0.6","226"
"","J&K","2008","502","44.8","38.6","0.8","207"
"","Chandigarh","205","0","3.5","3.5","0.3","31"
"WR","Chhattisgarh","3328","96","73.2","25.5","-0.7","300"
"","Gujarat","12741","0","267.6","64.7","2.1","576"
"","MP","9849","0","196.6","110.5","-1.6","265"
"","Maharashtra","17794","13","362.5","76.3","-2.6","872"
"","Goa","351","0","7.0","7.1","-0.7","1"
"","DD","267","0","5.7","5.7","0.1","16"
"","DNH","672","0","15.7","15.8","-0.1","42"
"","Essar steel","373","0","7.4","6.3","1.1","164"
"SR","Andhra Pradesh","5811","0","110.4","2.3","2.4","545"
"","Telangana","5588","0","120.1","86.8","-0.6","339"
"","Karnataka","8376","400","182.3","45.8","4.1","476"
"","Kerala","3073","0","56.6","48.1","0.2","120"
"","Tamil Nadu","10394","0","217.2","96.4","2.6","682"
"","Pondy","204","0","4.3","4.7","-0.4","23"
"ER","Bihar","3546","100","65.1","62.9","-0.2","180"
"","DVC","2429","0","52.8","-13.2","-1.5","130"
"","Jharkhand","1060","0","23.0","13.2","-0.4","60"
"","Odisha","3694","0","68.4","19.2","2.6","360"
"","West Bengal","5656","28","115.8","26.7","1.1","190"
"","Sikkim","94","0","1.5","1.3","0.2","25"
"NER","Arunachal Pradesh","108","4","2.0","1.5","0.5","40"
"","Assam","1236","36","21.7","14.7","2.7","163"
"","Manipur","152","0","2.5","2.3","0.2","29"
"","Meghalaya","349","6","5.4","4.9","-0.9","49"
"","Mizoram","90","2","1.5","1.1","0.4","35"
"","Nagaland","103","5","2.1","1.5","0.4","39"
"","Tripura","204","0","2.8","-0.5","0.0","34"
