"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5262","1106","128.3","68.2","0.4","140"
"","Haryana","6712","0","135.2","66.6","0.0","188"
"","Rajasthan","7934","1046","181.4","43.8","11.2","682"
"","Delhi","4045","0","87.7","57.5","-0.6","255"
"","UP","10595","4640","238.5","112.2","3.7","490"
"","Uttarakhand","1456","215","29.1","15.3","2.7","349"
"","HP","1231","0","23.8","11.1","2.0","190"
"","J&K","1763","0","32.9","18.8","3.3","314"
"","Chandigarh","219","0","4.3","3.9","0.3","46"
"WR","Chhattisgarh","3405","18","79.0","22.0","-0.6","31"
"","Gujarat","13839","0","308.0","58.4","-0.8","733"
"","MP","7587","0","167.7","79.4","0.0","559"
"","Maharashtra","19067","193","417.0","153.0","-1.0","549"
"","Goa","415","0","8.1","8.7","-1.0","72"
"","DD","272","0","6.1","6.2","-0.1","35"
"","DNH","669","0","15.2","15.5","-0.3","24"
"","Essar steel","333","0","7.3","6.9","0.4","41"
"SR","Andhra Pradesh","6058","0","138.4","29.7","0.0","277"
"","Telangana","6476","800","147.1","74.0","3.1","365"
"","Karnataka","6918","600","145.7","14.2","0.9","355"
"","Kerala","3051","400","58.8","28.1","2.6","266"
"","Tamil Nadu","11334","0","259.0","70.0","-1.2","396"
"","Pondy","313","25","6.5","6.5","0.0","42"
"ER","Bihar","2594","50","52.1","47.8","1.8","200"
"","DVC","2415","50","55.2","-17.3","-1.5","170"
"","Jharkhand","1040","0","19.0","12.0","0.9","120"
"","Odisha","3611","250","72.2","0.0","0.8","230"
"","West Bengal","7501","0","150.2","48.4","2.6","340"
"","Sikkim","71","0","1.1","1.2","0.0","25"
"NER","Arunachal Pradesh","111","4","1.9","1.7","0.3","44"
"","Assam","1188","179","25.1","14.6","3.6","151"
"","Manipur","121","2","1.9","2.1","-0.1","45"
"","Meghalaya","272","3","3.7","1.3","-1.2","47"
"","Mizoram","64","4","1.1","1.1","0.1","9"
"","Nagaland","118","2","2.0","1.4","0.1","33"
"","Tripura","225","3","3.2","1.5","-0.5","48"
