"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9571","0","215.5","135.8","-0.8","149"
"","Haryana","9055","0","183.1","138.3","-2.7","226"
"","Rajasthan","7906","0","175.7","61.4","0.9","371"
"","Delhi","5372","3","112.1","89.7","0.3","290"
"","UP","14513","75","313.2","150.7","0.2","361"
"","Uttarakhand","1870","35","39.3","19.6","0.3","163"
"","HP","1282","0","26.0","4.4","0.3","163"
"","J&K","1501","375","32.5","14.1","-2.5","140"
"","Chandigarh","353","0","6.9","6.7","0.2","51"
"WR","Chhattisgarh","3175","0","72.7","24.0","-0.8","350"
"","Gujarat","12880","0","282.7","63.5","-2.9","450"
"","MP","5915","0","119.9","75.0","0.6","401"
"","Maharashtra","14936","0","322.7","62.7","0.8","755"
"","Goa","456","0","9.2","7.8","0.8","78"
"","DD","254","0","5.6","5.5","0.1","11"
"","DNH","721","0","16.5","16.9","-0.4","-5"
"","Essar steel","550","0","11.1","10.3","0.9","200"
"SR","Andhra Pradesh","6385","0","192.8","14.9","-4.7","728"
"","Telangana","5659","0","114.4","74.6","-1.3","419"
"","Karnataka","7134","0","139.4","48.5","-5.0","419"
"","Kerala","3130","0","58.3","40.3","1.5","277"
"","Tamil Nadu","13937","0","294.2","110.6","-1.6","402"
"","Pondy","339","0","7.1","7.5","-0.4","10"
"ER","Bihar","3380","0","69.6","69.8","-2.4","200"
"","DVC","2705","0","61.5","-24.0","2.4","250"
"","Jharkhand","1102","0","21.2","15.2","0.2","100"
"","Odisha","3971","0","76.0","26.6","2.1","300"
"","West Bengal","7576","0","144.4","32.5","3.6","320"
"","Sikkim","88","0","1.2","1.4","-0.2","10"
"NER","Arunachal Pradesh","97","7","1.8","1.9","-0.1","27"
"","Assam","1487","54","27.8","20.5","1.8","228"
"","Manipur","136","2","1.9","2.1","-0.1","41"
"","Meghalaya","267","0","4.9","-0.7","0.5","113"
"","Mizoram","72","1","1.2","1.0","0.1","32"
"","Nagaland","99","4","1.2","1.7","-0.6","19"
"","Tripura","245","0","4.1","2.8","1.0","84"
