"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9139","775","207.3","125.2","-0.2","162"
"","Haryana","8067","0","181.5","124.1","1.3","234"
"","Rajasthan","8205","328","184.9","50.1","0.9","365"
"","Delhi","5655","0","117.8","88.1","-3.7","51"
"","UP","11475","2695","258.5","128.5","5.0","533"
"","Uttarakhand","1757","70","35.9","14.0","-0.7","55"
"","HP","1170","0","24.1","0.2","-0.7","42"
"","J&K","1975","100","33.8","16.9","2.2","979"
"","Chandigarh","342","0","6.6","6.2","0.4","91"
"WR","Chhattisgarh","2823","115","66.2","16.7","2.1","262"
"","Gujarat","12407","22","271.4","49.7","-2.1","274"
"","MP","6228","0","128.2","73.9","-4.2","303"
"","Maharashtra","16880","53","373.1","97.6","2.2","487"
"","Goa","333","50","7.4","6.7","0.4","55"
"","DD","282","0","6.1","5.3","0.8","81"
"","DNH","655","0","15.2","14.6","0.6","102"
"","Essar steel","438","0","6.7","7.0","-0.3","11"
"SR","Andhra Pradesh","5661","250","125.2","34.2","0.0","277"
"","Telangana","5568","800","120.2","71.1","2.9","669"
"","Karnataka","7049","280","147.4","18.1","-0.9","275"
"","Kerala","2894","50","52.8","30.7","2.2","291"
"","Tamil Nadu","12616","0","262.8","83.9","-0.3","368"
"","Pondy","321","0","6.5","6.8","-0.3","26"
"ER","Bihar","2373","40","48.6","47.2","1.4","260"
"","DVC","2474","0","56.4","-15.5","3.0","340"
"","Jharkhand","950","0","20.0","14.2","-0.8","40"
"","Odisha","3934","200","75.0","28.4","2.8","300"
"","West Bengal","7128","0","145.6","41.3","2.3","290"
"","Sikkim","86","0","1.3","1.1","0.2","30"
"NER","Arunachal Pradesh","111","1","1.7","1.7","0.0","34"
"","Assam","1142","246","24.7","15.2","3.8","202"
"","Manipur","119","2","1.6","2.5","-0.9","28"
"","Meghalaya","277","2","4.3","0.0","-0.1","119"
"","Mizoram","74","1","1.1","1.3","-0.4","12"
"","Nagaland","114","2","1.6","1.7","-0.3","30"
"","Tripura","204","6","3.3","1.8","-0.5","38"
