"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5098","0","103.3","55.6","1.9","282"
"","Haryana","6273","0","122.2","95.3","-0.8","138"
"","Rajasthan","10126","6","212.8","68.7","3.4","294"
"","Delhi","3387","0","58.5","47.5","-0.8","143"
"","UP","13547","0","277.3","100.0","-0.8","593"
"","Uttarakhand","1824","0","34.5","20.7","-0.4","80"
"","HP","1380","0","24.7","18.6","-0.4","80"
"","J&K","2056","514","42.4","37.5","-4.0","3"
"","Chandigarh","186","0","3.3","3.7","-0.3","13"
"WR","Chhattisgarh","3342","0","78.8","27.9","2.4","320"
"","Gujarat","13618","0","299.3","85.5","0.0","451"
"","MP","10262","0","201.2","128.3","-0.8","206"
"","Maharashtra","20838","0","441.3","153.3","-2.3","402"
"","Goa","468","0","9.7","8.4","0.7","81"
"","DD","305","0","7.0","6.7","0.3","35"
"","DNH","736","0","16.7","16.8","-0.1","14"
"","Essar steel","401","0","7.7","8.2","-0.5","210"
"SR","Andhra Pradesh","7259","0","157.0","19.4","2.4","905"
"","Telangana","8237","0","169.4","73.2","1.0","460"
"","Karnataka","9308","0","208.2","78.7","2.1","918"
"","Kerala","3398","0","64.6","56.1","1.0","278"
"","Tamil Nadu","13309","0","286.0","145.1","-0.2","510"
"","Pondy","297","0","5.7","6.1","-0.4","59"
"ER","Bihar","3481","70","60.1","57.4","2.7","112"
"","DVC","2822","0","62.1","-43.1","-1.0","205"
"","Jharkhand","1081","0","21.8","15.7","2.0","120"
"","Odisha","3674","0","69.5","11.9","1.3","270"
"","West Bengal","6908","0","117.1","16.1","0.8","252"
"","Sikkim","94","0","1.6","1.4","0.1","8"
"NER","Arunachal Pradesh","109","1","2.0","1.8","0.2","1"
"","Assam","1378","36","22.6","16.7","1.5","105"
"","Manipur","142","0","2.1","2.4","-0.3","14"
"","Meghalaya","282","0","5.5","4.5","-0.1","25"
"","Mizoram","80","1","1.4","1.2","0.2","7"
"","Nagaland","109","1","1.8","1.7","-0.1","15"
"","Tripura","209","0","3.2","2.4","-0.1","24"
