"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5262","0","113.2","59.5","-0.7","181"
"","Haryana","6022","14","108.6","77.3","-1.2","187"
"","Rajasthan","7999","0","179.3","58.6","3.4","389"
"","Delhi","3319","0","65.6","59.3","2.1","345"
"","UP","11644","565","257.9","102.1","6.3","700"
"","Uttarakhand","1591","0","33.6","22.3","3.8","274"
"","HP","1306","0","24.6","14.7","1.5","196"
"","J&K","1784","446","35.3","28.6","-4.1","93"
"","Chandigarh","188","0","3.5","3.3","0.3","31"
"WR","Chhattisgarh","3686","96","78.9","23.5","-0.3","254"
"","Gujarat","13371","0","298.2","76.5","-1.3","731"
"","MP","7829","0","169.0","104.9","-0.7","379"
"","Maharashtra","19635","0","435.3","135.8","2.0","475"
"","Goa","459","0","10.1","8.5","1.1","53"
"","DD","303","0","6.7","6.6","0.1","45"
"","DNH","719","0","16.5","16.8","-0.3","28"
"","Essar steel","531","0","11.0","12.2","-1.3","-129"
"SR","Andhra Pradesh","7114","0","154.6","23.6","1.3","1512"
"","Telangana","6459","0","148.7","92.3","1.4","233"
"","Karnataka","9508","500","214.6","61.7","4.1","777"
"","Kerala","3766","125","74.6","50.6","2.5","215"
"","Tamil Nadu","14383","0","325.1","154.6","5.1","584"
"","Pondy","246","0","7.4","7.5","-0.1","20"
"ER","Bihar","3379","100","61.8","62.4","-2.9","250"
"","DVC","2637","0","59.2","-30.1","2.5","450"
"","Jharkhand","1174","0","22.7","12.9","-0.3","120"
"","Odisha","4034","0","77.8","26.3","2.4","350"
"","West Bengal","7508","0","141.3","42.3","1.4","250"
"","Sikkim","112","0","1.2","1.3","-0.1","25"
"NER","Arunachal Pradesh","108","2","2.1","1.7","0.3","32"
"","Assam","1228","110","18.6","14.7","0.7","152"
"","Manipur","131","2","2.2","2.3","-0.1","17"
"","Meghalaya","272","0","3.4","2.4","0.0","85"
"","Mizoram","73","1","1.3","1.2","0.1","20"
"","Nagaland","106","1","2.0","1.7","0.3","36"
"","Tripura","279","2","3.8","3.0","-0.7","43"
