"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6570","0","146.4","44.8","-0.9","81","0.0"
"","Haryana","6648","0","139.4","94.2","1.6","304","0.0"
"","Rajasthan","10518","0","218.1","50.7","-1.2","625","0.0"
"","Delhi","3746","0","75.3","53.1","-1.5","83","0.1"
"","UP","16153","410","312.3","122.7","-0.7","178","0.0"
"","Uttarakhand","1791","0","35.1","11.5","-0.4","126","0.0"
"","HP","1401","0","27.6","10.8","1.0","220","0.0"
"","J&K","1904","476","38.6","37.7","-9.4","-157","9.2"
"","Chandigarh","180","0","3.3","3.6","-0.3","26","0.0"
"WR","Chhattisgarh","4382","0","100.6","28.7","-0.7","110","0.0"
"","Gujarat","17259","0","387.2","147.7","8.8","750","0.0"
"","MP","11009","0","239.2","133.2","-1.2","515","0.0"
"","Maharashtra","24359","621","514.6","205.0","-0.3","628","6.6"
"","Goa","470","0","11.1","10.7","0.0","41","0.0"
"","DD","324","0","7.2","6.5","0.6","94","0.0"
"","DNH","776","0","17.6","17.2","0.4","81","0.0"
"","Essar steel","325","0","6.0","6.2","-0.2","263","0.0"
"SR","Andhra Pradesh","8790","0","192.2","64.2","8.9","1008","0.0"
"","Telangana","10291","0","218.1","96.9","2.7","523","0.0"
"","Karnataka","10177","0","215.1","40.8","3.3","867","0.0"
"","Kerala","3138","0","69.9","35.0","1.5","201","0.0"
"","Tamil Nadu","13686","0","307.2","132.9","3.6","638","0.0"
"","Pondy","350","10","7.7","7.1","0.6","64","0.1"
"ER","Bihar","4802","0","81.1","81.0","-2.8","400","0.0"
"","DVC","2957","0","62.2","-24.3","2.5","300","0.0"
"","Jharkhand","1031","0","23.3","13.8","-1.2","0","0.0"
"","Odisha","4637","0","93.3","37.2","2.9","250","0.0"
"","West Bengal","6693","0","133.1","16.6","-1.8","250","0.0"
"","Sikkim","91","0","1.2","1.2","0.0","30","0.0"
"NER","Arunachal Pradesh","120","3","2.0","2.4","-0.5","7","0.0"
"","Assam","1534","77","24.8","19.5","0.4","84","1.1"
"","Manipur","163","4","2.0","2.4","-0.4","14","0.0"
"","Meghalaya","312","0","5.3","2.3","-0.2","123","0.0"
"","Mizoram","83","2","1.8","0.9","0.5","9","0.0"
"","Nagaland","99","3","2.0","1.7","-0.1","32","0.0"
"","Tripura","231","2","4.6","2.2","0.0","50","0.0"
