"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6206","0","142.6","66.9","-0.2","214"
"","Haryana","7454","0","142.7","85.2","-0.6","253"
"","Rajasthan","9343","0","196.4","41.0","1.0","256"
"","Delhi","5137","0","104.9","83.9","1.2","216"
"","UP","14697","0","314.6","131.8","-1.1","432"
"","Uttarakhand","1773","40","39.7","27.1","-0.4","83"
"","HP","1256","6","25.9","10.9","1.3","196"
"","J&K","1925","481","43.3","19.6","3.8","323"
"","Chandigarh","281","0","5.7","5.5","0.3","46"
"WR","Chhattisgarh","3392","0","81.7","24.5","3.7","306"
"","Gujarat","14337","0","315.6","61.2","-3.1","480"
"","MP","7643","0","171.5","95.9","-2.7","353"
"","Maharashtra","19862","0","439.6","129.4","-1.3","588"
"","Goa","497","60","10.2","9.2","0.4","97"
"","DD","278","0","6.2","6.1","0.0","24"
"","DNH","737","0","16.7","17.0","-0.3","20"
"","Essar steel","507","0","9.0","10.2","-1.3","103"
"SR","Andhra Pradesh","7361","0","153.0","21.7","-1.0","693"
"","Telangana","6079","0","129.2","79.6","0.2","613"
"","Karnataka","9302","270","204.4","59.4","1.0","392"
"","Kerala","3861","125","79.3","53.9","1.7","188"
"","Tamil Nadu","14901","0","341.1","154.2","5.3","718"
"","Pondy","355","0","7.6","7.8","-0.1","24"
"ER","Bihar","3513","0","69.1","63.7","1.5","220"
"","DVC","2674","0","62.5","-31.6","0.1","155"
"","Jharkhand","1069","0","22.1","16.1","-0.5","125"
"","Odisha","3811","0","80.1","29.7","2.1","300"
"","West Bengal","8106","0","155.7","46.8","-1.8","210"
"","Sikkim","85","0","1.3","0.9","0.4","24"
"NER","Arunachal Pradesh","106","5","1.7","1.7","0.0","54"
"","Assam","1272","136","22.1","15.6","2.8","244"
"","Manipur","120","1","1.7","1.6","0.1","28"
"","Meghalaya","259","0","4.4","1.3","0.3","62"
"","Mizoram","69","1","0.4","1.1","-0.7","20"
"","Nagaland","101","4","1.9","1.8","0.1","15"
"","Tripura","191","19","2.4","2.3","-0.4","19"
