"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5297","0","101.7","41.0","-1.8","110","0.0"
"","Haryana","5926","0","114.5","94.0","1.1","188","0.0"
"","Rajasthan","11424","0","216.7","62.3","-1.1","266","0.0"
"","Delhi","3329","0","62.5","51.6","-0.8","118","0.0"
"","UP","14185","0","260.8","112.0","0.1","1026","0.0"
"","Uttarakhand","1723","0","33.1","20.8","0.4","213","0.0"
"","HP","1589","0","27.9","19.4","0.4","91","0.0"
"","J&K","2187","547","44.5","37.3","-0.3","201","10.5"
"","Chandigarh","193","0","3.2","3.2","0.0","33","0.0"
"WR","Chhattisgarh","3412","0","71.6","20.3","-1.6","285","0.0"
"","Gujarat","15879","0","334.9","102.0","-0.5","506","0.0"
"","MP","12889","0","248.2","146.3","-2.9","419","0.0"
"","Maharashtra","20909","0","438.0","129.9","0.4","340","0.0"
"","Goa","541","0","12.3","12.1","-0.4","35","0.0"
"","DD","321","0","7.0","6.4","0.6","51","0.0"
"","DNH","790","0","18.3","18.3","0.0","53","0.0"
"","Essar steel","342","0","6.3","6.1","0.2","295","0.0"
"SR","Andhra Pradesh","8195","0","169.5","71.4","-0.5","523","0.0"
"","Telangana","8460","0","178.7","71.1","-0.1","383","0.0"
"","Karnataka","10670","0","196.3","41.2","2.8","1021","0.0"
"","Kerala","3617","0","72.0","52.1","1.6","275","0.0"
"","Tamil Nadu","13626","0","269.1","159.8","2.1","602","0.0"
"","Pondy","362","0","6.8","7.3","-0.5","38","0.0"
"ER","Bihar","4023","0","66.6","68.3","-2.2","600","0.0"
"","DVC","2983","0","61.4","-30.6","-0.7","250","0.0"
"","Jharkhand","1226","0","24.4","18.1","-1.5","31","0.0"
"","Odisha","3838","0","72.1","5.9","-0.4","200","0.0"
"","West Bengal","6162","0","107.5","29.1","1.6","300","0.0"
"","Sikkim","100","0","1.5","1.7","-0.2","30","0.0"
"NER","Arunachal Pradesh","112","1","2.2","2.0","0.0","36","0.0"
"","Assam","1338","36","22.6","16.6","0.2","114","0.8"
"","Manipur","181","2","2.5","2.5","0.0","21","0.0"
"","Meghalaya","332","0","5.9","2.9","0.4","43","0.0"
"","Mizoram","98","1","1.7","1.0","-0.1","23","0.0"
"","Nagaland","127","2","2.1","2.0","-0.1","23","0.0"
"","Tripura","222","4","3.5","1.8","-0.1","33","0.0"
