"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11600","0","257.9","135.7","-1.4","88","0.0"
"","Haryana","9802","50","214.0","157.1","0.4","215","0.3"
"","Rajasthan","9392","0","212.7","47.8","-0.8","405","0.0"
"","Delhi","6391","0","132.6","109.1","0.0","210","0.0"
"","UP","20194","1140","431.3","185.6","5.4","960","8.0"
"","Uttarakhand","2077","0","44.3","17.3","0.7","147","0.0"
"","HP","1420","0","29.8","-2.6","0.1","118","0.0"
"","J&K","2082","520","39.7","17.7","-0.9","197","9.4"
"","Chandigarh","309","0","6.1","6.6","-0.4","7","0.0"
"WR","Chhattisgarh","4080","0","96.4","37.5","-0.6","242","0.0"
"","Gujarat","14085","0","316.9","67.3","4.4","456","0.0"
"","MP","8373","0","185.6","75.9","-3.0","286","0.0"
"","Maharashtra","19914","0","431.4","148.6","-2.4","491","0.0"
"","Goa","541","0","11.4","10.6","0.2","52","0.0"
"","DD","323","0","7.7","7.1","0.6","55","0.0"
"","DNH","809","0","19.0","19.2","-0.2","29","0.0"
"","Essar steel","311","0","5.0","5.3","-0.3","269","0.0"
"SR","Andhra Pradesh","8625","0","190.4","40.2","-0.1","498","0.0"
"","Telangana","11703","0","239.4","127.5","-1.0","421","0.0"
"","Karnataka","10440","0","192.7","39.3","0.2","495","0.0"
"","Kerala","3308","0","65.6","44.1","1.7","212","0.0"
"","Tamil Nadu","14204","0","307.0","106.5","-1.8","389","0.0"
"","Pondy","411","0","8.5","8.6","-0.1","22","0.0"
"ER","Bihar","5768","0","117.6","116.2","-1.2","150","0.0"
"","DVC","3024","0","64.8","-35.0","-0.7","200","0.0"
"","Jharkhand","1134","0","27.8","17.0","1.3","100","0.0"
"","Odisha","4745","0","94.8","23.1","9.3","700","0.0"
"","West Bengal","8990","0","178.5","85.2","4.2","500","0.0"
"","Sikkim","95","0","1.0","1.4","-0.4","10","0.0"
"NER","Arunachal Pradesh","121","9","2.3","2.1","0.2","50","0.0"
"","Assam","1923","67","36.4","32.3","0.2","153","2.0"
"","Manipur","170","12","2.7","2.4","0.3","30","0.0"
"","Meghalaya","321","6","5.3","1.5","-0.1","80","0.0"
"","Mizoram","93","6","1.8","0.3","1.2","17","0.0"
"","Nagaland","124","8","2.2","2.3","-0.3","54","0.0"
"","Tripura","293","25","6.0","4.5","0.8","59","0.1"
