"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9766","0","222.0","103.9","-0.6","119"
"","Haryana","8855","0","185.1","125.5","-2.6","252"
"","Rajasthan","10344","0","222.0","69.5","-0.3","252"
"","Delhi","5272","11","113.2","87.3","-0.2","144"
"","UP","12378","3685","290.8","136.4","6.1","513"
"","Uttarakhand","1861","0","39.7","17.7","1.4","130"
"","HP","1266","0","25.0","6.5","-0.1","39"
"","J&K","1848","462","37.3","23.2","0.9","182"
"","Chandigarh","306","0","6.0","6.2","0.3","8"
"WR","Chhattisgarh","3669","96","87.8","39.4","1.1","184"
"","Gujarat","14178","0","309.1","60.6","-4.5","444"
"","MP","7454","0","167.6","87.9","-3.4","211"
"","Maharashtra","17175","22","372.4","105.6","0.7","624"
"","Goa","436","0","8.9","7.9","0.3","1"
"","DD","302","0","6.6","6.1","0.5","72"
"","DNH","712","0","15.6","15.8","-0.3","21"
"","Essar steel","313","0","6.1","5.1","1.0","139"
"SR","Andhra Pradesh","5625","0","124.8","5.2","1.2","328"
"","Telangana","5870","0","130.7","90.1","-2.8","153"
"","Karnataka","6923","600","151.9","23.4","-0.5","398"
"","Kerala","3530","0","62.1","40.2","2.1","255"
"","Tamil Nadu","13122","0","277.5","98.3","8.6","475"
"","Pondy","326","0","6.8","6.9","-0.1","29"
"ER","Bihar","3196","0","66.9","65.9","1.0","80"
"","DVC","2453","0","57.0","-20.5","-0.5","90"
"","Jharkhand","1081","0","22.9","15.7","0.5","50"
"","Odisha","3397","250","59.4","16.5","-0.6","230"
"","West Bengal","7585","0","154.9","59.2","-0.3","50"
"","Sikkim","79","0","1.0","0.9","0.1","25"
"NER","Arunachal Pradesh","103","1","1.1","1.7","-0.6","58"
"","Assam","1279","197","26.3","17.3","2.2","149"
"","Manipur","139","1","2.2","2.1","0.2","46"
"","Meghalaya","251","1","5.3","-0.9","0.4","92"
"","Mizoram","73","2","1.1","1.2","-0.1","13"
"","Nagaland","118","2","1.3","1.6","-0.4","38"
"","Tripura","240","8","3.3","2.0","-0.4","33"
