"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9282","0","202.5","111.7","-0.9","148"
"","Haryana","7119","18","143.3","118.7","-2.6","97"
"","Rajasthan","8072","0","174.7","62.5","0.9","201"
"","Delhi","4846","0","100.8","84.2","1.6","347"
"","UP","12169","4040","286.2","133.4","-1.6","268"
"","Uttarakhand","1874","40","40.5","19.6","1.9","148"
"","HP","1242","29","26.2","4.9","1.7","121"
"","J&K","1876","469","35.9","20.8","0.8","259"
"","Chandigarh","302","0","5.9","5.6","0.3","30"
"WR","Chhattisgarh","2899","0","71.6","17.2","3.0","206"
"","Gujarat","12067","0","271.8","56.8","-2.7","525"
"","MP","6260","0","125.6","80.8","-1.5","338"
"","Maharashtra","16642","43","363.3","96.7","0.8","1158"
"","Goa","431","0","9.5","9.1","-0.2","34"
"","DD","293","0","6.4","6.3","0.1","73"
"","DNH","674","0","15.9","15.9","0.4","33"
"","Essar steel","478","0","9.5","9.1","0.4","135"
"SR","Andhra Pradesh","5406","0","128.4","20.4","3.2","361"
"","Telangana","5290","200","111.1","75.7","1.0","340"
"","Karnataka","7601","400","157.5","32.2","1.1","494"
"","Kerala","3243","0","58.5","44.4","1.4","195"
"","Tamil Nadu","12404","0","281.6","111.0","-1.5","555"
"","Pondy","334","0","7.0","7.0","0.0","28"
"ER","Bihar","2762","250","53.7","50.7","3.0","510"
"","DVC","2628","0","61.6","-15.7","0.2","220"
"","Jharkhand","1036","0","22.2","10.8","0.4","140"
"","Odisha","3654","0","70.4","14.6","-1.3","170"
"","West Bengal","7145","0","137.1","40.9","3.3","680"
"","Sikkim","86","0","1.1","0.9","0.2","35"
"NER","Arunachal Pradesh","95","3","0.9","1.4","-0.5","33"
"","Assam","1140","235","23.0","15.1","1.8","179"
"","Manipur","141","1","1.9","2.2","-0.3","31"
"","Meghalaya","246","1","4.3","0.7","-0.8","46"
"","Mizoram","76","1","1.1","1.1","0.1","17"
"","Nagaland","107","1","1.7","1.7","-0.1","26"
"","Tripura","219","2","3.6","1.2","1.0","88"
