"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6035","0","119.2","24.4","-0.4","69","0.0"
"","Haryana","6642","0","128.6","65.5","1.0","225","0.0"
"","Rajasthan","12423","0","240.7","69.3","1.8","357","0.0"
"","Delhi","4170","0","69.3","50.8","0.2","248","0.0"
"","UP","13804","460","290.7","104.5","0.8","219","2.4"
"","Uttarakhand","2160","0","39.2","26.4","-0.6","88","0.0"
"","HP","1665","0","30.6","24.0","0.9","269","0.4"
"","J&K","2817","704","50.5","44.8","0.8","350","11.9"
"","Chandigarh","229","0","3.7","3.2","0.5","57","0.0"
"WR","Chhattisgarh","3516","0","75.1","18.0","-0.8","184","0.0"
"","Gujarat","15093","0","317.3","79.5","0.4","502","0.0"
"","MP","13548","0","256.4","141.5","0.3","400","0.0"
"","Maharashtra","19490","0","388.4","93.4","-1.6","515","0.0"
"","Goa","462","0","9.8","9.3","-0.1","27","0.0"
"","DD","311","0","7.0","6.4","0.6","59","0.0"
"","DNH","746","0","17.3","16.9","0.4","58","0.0"
"","Essar steel","535","0","11.1","10.7","0.4","276","0.0"
"SR","Andhra Pradesh","8190","0","165.6","59.6","-1.1","384","0.0"
"","Telangana","8807","0","184.0","71.6","0.2","484","0.0"
"","Karnataka","10672","0","204.8","68.0","-2.0","381","0.0"
"","Kerala","3447","0","70.2","54.6","0.9","204","0.0"
"","Tamil Nadu","13431","0","287.1","151.6","-0.2","301","0.0"
"","Pondy","349","0","7.1","7.6","-0.5","22","0.0"
"ER","Bihar","4132","0","72.1","64.2","4.2","460","0.0"
"","DVC","3032","0","64.6","-24.8","0.1","396","0.0"
"","Jharkhand","1228","89","23.4","16.0","1.5","169","0.3"
"","Odisha","3802","0","68.2","25.3","0.7","267","0.0"
"","West Bengal","6136","0","110.2","22.9","2.7","309","0.0"
"","Sikkim","100","0","1.4","1.5","-0.1","18","0.0"
"NER","Arunachal Pradesh","109","2","1.9","1.8","0.1","36","0.0"
"","Assam","1372","22","23.3","17.8","1.0","85","0.3"
"","Manipur","178","3","2.8","3.0","-0.2","26","0.0"
"","Meghalaya","351","0","6.7","5.9","-0.4","10","0.0"
"","Mizoram","99","2","1.9","1.2","0.4","19","0.0"
"","Nagaland","125","3","2.0","2.0","-0.2","27","0.0"
"","Tripura","225","0","3.8","1.4","0.1","37","0.0"
