"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10188","0","227.2","131.0","-0.8","176","0.0"
"","Haryana","7383","0","154.3","136.4","-0.8","291","0.0"
"","Rajasthan","9641","0","215.5","69.3","1.3","548","0.0"
"","Delhi","5052","0","100.4","78.3","-0.2","156","0.1"
"","UP","15037","0","317.8","156.8","-1.6","230","0.0"
"","Uttarakhand","1903","0","40.5","19.5","0.1","159","0.0"
"","HP","1393","0","28.5","-1.4","2.1","164","0.1"
"","J&K","2066","516","38.9","19.6","-4.5","45","9.3"
"","Chandigarh","293","0","5.4","5.7","-0.3","9","0.0"
"WR","Chhattisgarh","3426","0","79.6","11.7","-3.2","750","0.0"
"","Gujarat","14570","0","327.3","75.1","7.5","821","0.0"
"","MP","7518","0","157.7","73.0","-0.8","436","0.0"
"","Maharashtra","19882","0","438.3","137.5","-1.9","498","0.0"
"","Goa","403","0","11.3","8.8","0.6","65","0.0"
"","DD","347","0","7.9","6.8","1.1","115","0.0"
"","DNH","804","0","18.7","17.5","1.2","98","0.0"
"","Essar steel","591","0","12.3","12.3","0.0","183","0.0"
"SR","Andhra Pradesh","8534","0","191.1","32.8","0.1","553","0.0"
"","Telangana","10189","0","219.2","100.2","1.5","620","0.0"
"","Karnataka","9436","0","201.4","49.9","-1.3","346","0.0"
"","Kerala","3297","200","66.9","33.1","0.5","320","1.4"
"","Tamil Nadu","14946","0","324.3","100.4","-1.0","529","0.0"
"","Pondy","340","30","7.4","7.5","-0.1","71","0.1"
"ER","Bihar","4684","0","92.2","90.9","0.9","200","0.0"
"","DVC","2892","0","61.7","-24.2","1.7","220","-0.5"
"","Jharkhand","857","0","21.3","14.7","-1.4","40","-0.1"
"","Odisha","4109","0","82.6","23.9","0.6","220","0.0"
"","West Bengal","7708","0","129.8","62.3","0.8","225","0.0"
"","Sikkim","84","0","0.8","1.2","-0.1","10","0.0"
"NER","Arunachal Pradesh","110","2","2.1","2.2","-0.1","30","0.0"
"","Assam","1792","99","33.1","27.4","0.3","92","1.5"
"","Manipur","171","1","2.3","2.4","-0.1","40","0.0"
"","Meghalaya","322","0","5.8","-0.7","0.4","38","0.0"
"","Mizoram","82","1","1.5","1.0","0.1","19","0.0"
"","Nagaland","116","2","2.4","1.8","0.2","24","0.0"
"","Tripura","269","1","4.6","4.1","0.5","47","0.1"
