"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11231","0","245.9","133.5","-2.2","202","0.0"
"","Haryana","9349","0","194.3","150.2","0.0","222","0.0"
"","Rajasthan","11013","0","242.2","74.2","-0.2","497","0.0"
"","Delhi","5767","0","116.6","100.0","-0.5","196","0.0"
"","UP","19865","0","422.1","199.9","2.4","1041","3.7"
"","Uttarakhand","1935","0","42.9","18.9","0.9","148","1.0"
"","HP","1500","0","30.7","-0.5","3.0","474","0.0"
"","J&K","2135","534","42.4","19.2","2.6","402","10.1"
"","Chandigarh","324","0","6.3","6.4","-0.2","28","0.0"
"WR","Chhattisgarh","4660","0","110.2","45.7","0.6","372","0.0"
"","Gujarat","16213","0","342.2","81.6","8.1","1121","1.1"
"","MP","9928","0","219.0","119.5","5.4","948","0.0"
"","Maharashtra","19663","0","441.2","115.1","-1.1","773","0.0"
"","Goa","541","0","11.4","10.7","0.1","70","0.0"
"","DD","338","0","7.5","6.9","0.6","100","0.0"
"","DNH","820","0","18.9","18.5","0.4","147","0.0"
"","Essar steel","299","0","5.8","6.3","-0.5","227","0.0"
"SR","Andhra Pradesh","7650","0","165.3","31.7","-0.8","498","0.0"
"","Telangana","8493","0","184.1","90.4","-0.2","496","0.0"
"","Karnataka","8751","0","171.9","59.3","-1.8","490","0.0"
"","Kerala","2992","0","60.0","41.0","1.4","208","0.0"
"","Tamil Nadu","14099","0","297.9","117.1","0.5","499","0.0"
"","Pondy","357","0","7.7","8.0","-0.3","36","0.0"
"ER","Bihar","5500","0","104.2","99.9","0.0","40","0.0"
"","DVC","3101","0","66.6","-42.3","-0.6","10","0.0"
"","Jharkhand","1204","0","27.1","17.8","-0.3","60","0.0"
"","Odisha","4808","0","98.7","40.2","2.7","400","0.0"
"","West Bengal","9306","0","194.3","89.1","1.6","300","0.0"
"","Sikkim","97","0","1.3","1.1","0.2","25","0.0"
"NER","Arunachal Pradesh","126","2","2.2","2.9","-0.7","5","0.0"
"","Assam","1645","146","29.5","22.3","1.3","133","1.9"
"","Manipur","158","3","2.6","2.4","0.2","15","0.0"
"","Meghalaya","319","0","5.8","-0.6","0.0","40","0.0"
"","Mizoram","92","2","1.9","1.4","-0.3","12","0.0"
"","Nagaland","132","4","2.2","2.2","-0.5","31","0.0"
"","Tripura","281","9","5.6","5.6","0.6","83","0.0"
