"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4904","0","112.2","59.2","-0.6","175","0.0"
"","Haryana","6181","0","110.5","100.4","-0.2","258","0.0"
"","Rajasthan","8789","0","192.1","35.7","2.7","453","0.0"
"","Delhi","3965","8","81.0","62.9","-1.4","195","0.8"
"","UP","15732","140","314.8","146.5","-0.1","429","0.0"
"","Uttarakhand","1737","80","34.6","16.4","1.6","327","0.2"
"","HP","1297","0","25.6","5.2","-0.5","71","0.0"
"","J&K","1898","475","40.9","22.8","-4.0","108","9.6"
"","Chandigarh","201","0","3.8","4.3","-0.5","15","0.0"
"WR","Chhattisgarh","4176","0","94.4","25.8","0.8","336","0.4"
"","Gujarat","16499","0","376.8","116.0","2.4","429","0.0"
"","MP","8878","0","189.8","81.8","1.9","659","0.0"
"","Maharashtra","22296","0","485.2","166.9","4.5","1020","0.0"
"","Goa","460","0","12.9","9.5","0.3","47","0.0"
"","DD","324","0","7.4","6.1","1.3","87","0.0"
"","DNH","798","0","18.7","18.1","0.7","123","0.0"
"","Essar steel","545","0","11.2","11.0","0.3","296","0.0"
"SR","Andhra Pradesh","8439","0","178.1","46.9","4.9","725","0.0"
"","Telangana","10059","0","218.4","108.0","3.0","641","0.0"
"","Karnataka","8999","0","192.0","45.3","0.2","437","0.0"
"","Kerala","3603","120","70.6","43.5","0.7","211","0.5"
"","Tamil Nadu","14624","0","312.6","177.7","-1.1","450","0.0"
"","Pondy","342","20","6.8","7.0","-0.2","36","0.1"
"ER","Bihar","5304","1","97.6","97.1","0.0","50","1.2"
"","DVC","2925","1","59.9","-20.9","5.7","450","1.1"
"","Jharkhand","1013","0","24.6","17.4","0.1","100","0.0"
"","Odisha","4539","0","96.1","31.2","1.9","250","0.0"
"","West Bengal","8582","0","170.8","72.2","3.6","300","0.0"
"","Sikkim","93","0","1.1","1.3","-0.1","10","0.0"
"NER","Arunachal Pradesh","104","7","2.4","3.2","-0.9","6","0.0"
"","Assam","1688","60","27.8","22.3","0.0","227","1.8"
"","Manipur","134","1","2.3","2.8","-0.4","37","0.0"
"","Meghalaya","278","3","5.1","2.2","-0.3","89","0.0"
"","Mizoram","68","3","1.7","1.3","0.0","10","0.0"
"","Nagaland","121","4","2.4","2.0","0.0","19","0.0"
"","Tripura","239","3","4.7","4.3","-0.5","34","0.1"
