"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5657","0","108.1","39.3","0.8","286"
"","Haryana","6492","0","123.1","77.2","-0.1","151"
"","Rajasthan","9456","260","207.3","70.6","1.5","243"
"","Delhi","3381","0","59.3","43.8","1.3","323"
"","UP","13157","175","273.1","80.1","-0.8","357"
"","Uttarakhand","1753","0","31.1","19.4","-1.2","57"
"","HP","1365","0","24.6","20.7","-0.3","112"
"","J&K","1727","432","35.7","37.7","-6.0","0"
"","Chandigarh","201","0","3.5","3.5","0.0","29"
"WR","Chhattisgarh","3064","0","67.2","12.1","0.1","283"
"","Gujarat","12878","0","276.5","96.5","-0.9","362"
"","MP","11339","0","222.4","121.1","-2.4","247"
"","Maharashtra","19672","0","408.5","127.2","1.1","441"
"","Goa","441","0","9.0","7.4","1.1","50"
"","DD","281","0","6.4","6.3","0.1","24"
"","DNH","686","0","15.7","15.7","0.0","48"
"","Essar steel","797","0","10.5","9.9","0.6","219"
"SR","Andhra Pradesh","6128","0","133.6","18.5","0.8","549"
"","Telangana","7454","0","147.5","70.7","1.0","309"
"","Karnataka","8151","0","173.5","52.1","4.2","488"
"","Kerala","3392","0","63.1","53.7","2.7","201"
"","Tamil Nadu","11444","0","249.9","135.0","-0.9","530"
"","Pondy","311","0","6.0","6.7","-0.6","17"
"ER","Bihar","3542","250","60.9","57.9","1.5","250"
"","DVC","2552","0","56.7","-29.3","-0.6","200"
"","Jharkhand","1128","0","21.7","14.2","1.8","170"
"","Odisha","3669","0","65.6","18.7","1.7","150"
"","West Bengal","6155","0","94.6","22.4","2.5","200"
"","Sikkim","94","0","1.7","1.3","0.3","10"
"NER","Arunachal Pradesh","90","3","2.0","1.6","0.4","33"
"","Assam","1350","8","21.7","16.6","1.7","145"
"","Manipur","142","1","2.2","2.4","-0.2","29"
"","Meghalaya","267","0","4.7","3.8","-0.2","19"
"","Mizoram","85","1","1.6","1.3","0.2","23"
"","Nagaland","109","1","1.9","1.8","0.0","18"
"","Tripura","214","0","3.2","1.2","0.0","61"
