"INTER-REGIONAL EXCHANGESDate of Reporting :2-Feb-17","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-VARANASI","D/C","0","387","0.0","12.3","-12.3"
"2","","SASARAM-FATEHPUR","S/C","215","27","1.9","0.0","1.9"
"3","","GAYA-BALIA","S/C","0","395","0.0","7.1","-7.1"
"4","HVDC LINK","PUSAULI  B/B","S/C","0","247","0.0","6.0","-6.0"
"5","400 KV","PUSAULI-SARNATH","S/C","0","223","0.0","0.0","0.0"
"6","","PUSAULI -ALLAHABAD","S/C","0","69","0.0","0.0","0.0"
"7","","MUZAFFARPUR-GORAKHPUR","D/C","47","383","0.0","5.6","-5.6"
"8","","PATNA-BALIA","Q/C","0","992","0.0","17.5","-17.5"
"9","","BIHARSHARIFF-BALIA","D/C","11","221","0.0","3.1","-3.1"
"10","","BARH-GORAKHPUR","D/C","0","623","0.0","9.3","-9.3"
"11","","BIHARSHARIFF-VARANASI","D/C","19","0","0.3","0.0","0.3"
"12","220 KV PUSAULI-SAHUPURI","","S/C","0","189","0.0","3.4","-3.4"
"13","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"14","","GARWAH-RIHAND","S/C","35","0","0.8","0.0","0.8"
"15","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"16","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","3.0","64.3","-61.3"
"Import/Export of ER (With  WR)","","","","","","","",""
"17","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","301","255","0.8","0.0","0.8"
"18","","NEW RANCHI-DHARAMJAIGARH","D/C","473","63","6.2","0.0","6.2"
"19","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","173","0","1.8","0.0","1.8"
"20","","JHARSUGUDA-RAIGARH","S/C","185","0","2.5","0.0","2.5"
"21","","IBEUL-RAIGARH","S/C","133","0","1.8","0.0","1.8"
"22","","STERLITE-RAIGARH","D/C","21","162","0.0","2.2","-2.2"
"23","","RANCHI-SIPAT","D/C","440","0","5.9","0.0","5.9"
"24","220 KV","BUDHIPADAR-RAIGARH","S/C","7","93","0.0","1.0","-1.0"
"25","","BUDHIPADAR-KORBA","D/C","198","0","3.2","0.0","3.2"
"ER-WR","","","","","","22.1","3.3","18.9"
"Import/Export of ER (With  SR)","","","","","","","",""
"26","765 KV","ANGUL-SRIKAKULAM","D/C","0.0","808.0","0.0","16.6","-16.6"
"27","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","256.5","0.0","12.0","-12.0"
"28","","TALCHER-KOLAR BIPOLE","D/C","0.0","2254.1","0.0","47.9","-47.9"
"29","400 KV","TALCHER-I/C","D/C","543.8","363.8","5.4","0.3","5.1"
"30","220 KV","BALIMELA-UPPER-SILERRU","S/C","0","0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","76.5","-76.5"
"Import/Export  of ER (With NER)","","","","","","","",""
"31","400 KV","BINAGURI-BONGAIGAON","D/C","0","0","0.0","0.0","0"
"32","","ALIPURDUAR-BONGAIGAON","D/C","514","302","1.5","0.0","2"
"33","220 KV","ALIPURDUAR-SALAKATI","D/C","353","235","3.6","0.0","4"
"ER-NER","","","","","","5.1","0.0","5.1"
"Import/Export of NR (With NER)","","","","","","","",""
"34-HVDCBISWANATH CHARIALI-AGRA00","","","","","","0.0","12.2","12.2"
"NR-NER","","","","","","0.0","12.2","12.2"
"Import/Export of WR (With NR)","","","","","","","",""
"35","HVDC","V'CHAL B/B","D/C","500","0","6.7","0.0","6.7"
"36","HVDC","APL -MHG","D/C","0","2418","0.0","55.2","-55.2"
"37","765 KV","GWALIOR-AGRA","D/C","0","2840","0.0","59.2","-59.2"
"38","765 KV","PHAGI-GWALIOR","D/C","0","1554","0.0","29.9","-29.9"
