"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4842","0","89.3","42.2","1.3","321"
"","Haryana","5473","528","112.9","56.2","0.7","279"
"","Rajasthan","9270","0","202.0","76.8","3.5","985"
"","Delhi","3387","30","61.8","43.1","1.4","243"
"","UP","10124","1940","217.8","81.9","-1.1","380"
"","Uttarakhand","1801","0","33.9","24.7","1.8","157"
"","HP","1298","42","24.9","21.0","-0.6","173"
"","J&K","1912","337","42.1","33.5","3.2","251"
"","Chandigarh","220","0","3.9","3.5","0.3","6"
"WR","Chhattisgarh","3130","18","60.4","16.9","-1.3","187"
"","Gujarat","11512","0","249.9","35.3","-0.7","577"
"","MP","7545","0","155.6","97.3","-1.1","1212"
"","Maharashtra","17744","70","362.1","86.9","0.6","829"
"","Goa","435","0","7.7","7.8","-0.6","138"
"","DD","254","0","5.7","6.0","-0.3","76"
"","DNH","645","0","15.1","15.2","0.0","242"
"","Essar steel","341","0","6.9","6.5","0.4","174"
"SR","Andhra Pradesh","5842","0","133.0","32.2","0.8","357"
"","Telangana","5875","200","121.7","66.7","-0.2","286"
"","Karnataka","8264","300","162.2","26.4","0.8","325"
"","Kerala","3320","125","61.5","45.0","2.8","245"
"","Tamil Nadu","11516","841","237.1","77.4","-2.9","257"
"","Pondy","288","0","5.7","5.6","0.1","24"
"ER","Bihar","2509","150","51.2","50.6","0.0","275"
"","DVC","2265","0","51.7","-15.3","0.5","465"
"","Jharkhand","1012","0","21.6","13.7","0.1","125"
"","Odisha","3299","0","63.3","20.1","0.8","385"
"","West Bengal","6542","0","101.3","17.1","0.9","365"
"","Sikkim","90","0","1.5","1.2","0.3","30"
"NER","Arunachal Pradesh","111","0","1.9","1.4","0.5","42"
"","Assam","1187","63","21.3","13.1","2.7","182"
"","Manipur","130","6","2.0","1.9","0.1","38"
"","Meghalaya","329","0","5.6","4.6","-0.5","29"
"","Mizoram","81","4","1.3","1.0","0.2","22"
"","Nagaland","102","2","2.4","1.6","0.3","30"
"","Tripura","203","2","2.5","0.6","-0.3","44"
