"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7593","0","166.0","119.4","-3.1","48","0.0"
"","Haryana","8149","0","175.3","136.2","-1.6","342","0.0"
"","Rajasthan","11917","0","256.5","67.8","-0.1","414","0.0"
"","Delhi","5965","0","118.5","100.1","-1.9","121","0.0"
"","UP","18136","0","353.6","154.9","-1.2","661","5.5"
"","Uttarakhand","1827","0","37.8","13.2","0.1","160","0.0"
"","HP","1384","0","28.3","-3.0","-0.5","175","0.0"
"","J&K","2084","521","39.9","18.4","0.0","155","9.5"
"","Chandigarh","222","0","4.4","5.3","-0.9","8","0.0"
"WR","Chhattisgarh","4441","0","104.7","37.3","-0.8","267","0.0"
"","Gujarat","16090","0","362.2","71.2","1.6","655","0.0"
"","MP","9267","0","202.0","86.1","0.0","435","0.0"
"","Maharashtra","19267","0","432.0","114.0","0.3","520","0.0"
"","Goa","541","0","11.3","11.0","-0.3","81","0.0"
"","DD","332","0","7.4","7.0","0.4","37","0.0"
"","DNH","796","0","18.7","18.8","-0.1","75","0.0"
"","Essar steel","343","0","5.8","5.7","0.1","310","0.0"
"SR","Andhra Pradesh","8348","0","172.3","17.1","0.7","824","0.0"
"","Telangana","8105","0","174.7","73.0","0.1","614","0.0"
"","Karnataka","10179","0","194.8","50.4","1.6","645","0.0"
"","Kerala","3667","0","70.0","59.2","2.5","453","0.0"
"","Tamil Nadu","14156","0","303.6","123.4","0.2","1135","0.0"
"","Pondy","365","0","7.6","7.8","-0.2","50","0.0"
"ER","Bihar","4894","0","89.3","87.8","0.0","50","0.0"
"","DVC","3106","0","67.7","-33.7","0.4","180","0.0"
"","Jharkhand","1216","0","26.4","17.1","-0.1","97","0.0"
"","Odisha","4971","0","107.6","43.4","4.1","390","0.0"
"","West Bengal","9116","0","181.7","77.7","4.7","400","0.0"
"","Sikkim","59","0","0.7","1.0","-0.4","5","0.0"
"NER","Arunachal Pradesh","129","3","2.4","2.7","-0.3","25","0.0"
"","Assam","1423","250","24.5","17.5","0.8","131","2.7"
"","Manipur","164","2","2.5","2.3","0.2","18","0.0"
"","Meghalaya","305","0","5.1","-1.3","-0.4","43","0.0"
"","Mizoram","95","1","1.7","1.3","0.2","5","0.0"
"","Nagaland","134","1","2.1","2.1","-0.1","32","0.0"
"","Tripura","218","5","3.9","3.1","-0.2","43","0.0"
