"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7533","0","169.0","81.2","-1.5","93","0.0"
"","Haryana","7298","0","156.0","90.9","2.7","329","3.9"
"","Rajasthan","10308","0","220.0","71.7","0.7","366","0.6"
"","Delhi","5537","0","110.4","84.3","-1.8","117","0.0"
"","UP","17860","0","382.1","166.9","1.3","840","0.0"
"","Uttarakhand","1926","75","38.8","18.6","0.2","164","3.5"
"","HP","1374","0","27.2","10.0","2.5","508","0.0"
"","J&K","1919","480","39.3","23.8","-2.4","188","9.2"
"","Chandigarh","274","0","5.3","5.4","-0.1","40","0.0"
"WR","Chhattisgarh","3553","0","82.1","13.7","-2.3","86","0.0"
"","Gujarat","16297","0","359.8","136.3","5.1","460","0.0"
"","MP","8865","0","195.0","102.2","-1.7","276","0.0"
"","Maharashtra","22367","0","494.3","154.6","1.4","326","0.0"
"","Goa","475","0","10.9","10.2","0.1","55","0.0"
"","DD","340","0","7.5","6.3","1.2","129","0.0"
"","DNH","735","0","16.4","16.0","0.5","72","0.0"
"","Essar steel","340","0","6.1","6.8","-0.7","144","0.0"
"SR","Andhra Pradesh","8609","0","178.0","61.1","1.9","499","0.0"
"","Telangana","6972","0","146.3","40.8","-0.6","325","0.0"
"","Karnataka","8599","0","182.6","58.7","-2.0","380","0.0"
"","Kerala","3636","0","72.2","46.4","0.9","220","0.0"
"","Tamil Nadu","14970","0","328.0","168.1","2.7","1058","0.0"
"","Pondy","382","0","8.4","8.3","0.1","47","0.0"
"ER","Bihar","4619","0","86.7","81.3","2.9","270","0.6"
"","DVC","2863","0","64.1","-46.7","2.3","570","0.0"
"","Jharkhand","1323","0","25.3","18.2","2.0","180","0.0"
"","Odisha","3675","0","74.8","23.6","-2.6","210","0.0"
"","West Bengal","7375","0","154.5","44.9","4.1","330","0.0"
"","Sikkim","94","0","1.3","1.6","-0.3","6","0.0"
"NER","Arunachal Pradesh","119","6","2.4","1.8","0.6","44","0.0"
"","Assam","1554","47","26.2","20.3","1.2","206","1.0"
"","Manipur","154","7","2.1","2.1","0.0","30","0.0"
"","Meghalaya","272","12","4.9","2.5","0.1","35","0.0"
"","Mizoram","76","5","1.4","1.0","0.0","6","0.0"
"","Nagaland","115","5","2.1","1.8","0.3","41","0.0"
"","Tripura","212","20","3.0","2.3","0.6","38","0.2"
