"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5055","0","110.8","53.8","0.9","150"
"","Haryana","7209","0","136.9","73.0","-0.5","184"
"","Rajasthan","9378","489","218.6","63.3","2.6","350"
"","Delhi","4062","0","84.7","71.2","-1.0","220"
"","UP","12114","3495","271.1","117.0","-0.5","349"
"","Uttarakhand","1708","0","34.7","17.8","2.6","300"
"","HP","1238","0","23.5","14.8","0.8","167"
"","J&K","1842","460","28.7","24.1","-5.7","226"
"","Chandigarh","214","0","4.0","4.0","0.3","32"
"WR","Chhattisgarh","3665","96","85.4","35.4","1.3","231"
"","Gujarat","14523","30","319.0","64.4","-2.1","362"
"","MP","10050","0","225.9","123.1","-4.5","245"
"","Maharashtra","21064","350","459.9","134.4","-0.4","389"
"","Goa","454","0","9.2","8.4","0.7","126"
"","DD","305","0","6.7","6.7","0.0","15"
"","DNH","682","0","15.7","15.8","-0.1","31"
"","Essar steel","258","0","1.9","2.0","0.0","65"
"SR","Andhra Pradesh","6514","0","151.6","16.2","5.9","799"
"","Telangana","6644","0","153.5","104.2","1.9","230"
"","Karnataka","6892","1800","155.7","26.4","5.6","592"
"","Kerala","3426","0","63.6","37.8","0.4","279"
"","Tamil Nadu","12890","0","273.0","124.7","1.7","541"
"","Pondy","327","0","6.7","6.5","0.2","43"
"ER","Bihar","3395","0","67.7","67.8","-1.0","178"
"","DVC","2505","0","59.7","-20.4","-0.5","201"
"","Jharkhand","962","0","24.8","12.4","0.4","0"
"","Odisha","3401","0","72.3","19.8","1.0","310"
"","West Bengal","7493","0","154.1","49.6","-0.5","58"
"","Sikkim","89","0","1.6","0.7","0.9","39"
"NER","Arunachal Pradesh","105","6","2.0","1.9","0.1","27"
"","Assam","1305","135","25.0","19.2","1.0","220"
"","Manipur","141","6","2.2","2.2","0.0","53"
"","Meghalaya","273","1","4.2","2.6","-1.1","99"
"","Mizoram","70","4","1.2","1.3","-0.1","12"
"","Nagaland","108","5","1.7","1.6","0.0","18"
"","Tripura","245","0","3.6","1.9","-0.3","61"
