"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5591","0","119.0","46.8","-1.0","79","0.0"
"","Haryana","6388","143","116.7","90.2","0.6","176","0.4"
"","Rajasthan","9395","0","197.5","51.3","-2.0","196","0.0"
"","Delhi","4119","0","85.6","70.1","-0.9","87","0.0"
"","UP","16968","0","316.2","140.0","0.9","787","0.0"
"","Uttarakhand","1673","0","34.6","12.8","-0.9","80","0.0"
"","HP","1313","0","25.4","8.2","0.9","138","0.0"
"","J&K","1931","483","41.3","31.8","-2.4","229","9.7"
"","Chandigarh","182","0","3.7","4.3","-0.6","13","0.0"
"WR","Chhattisgarh","4499","0","102.8","47.8","-1.8","443","0.3"
"","Gujarat","16877","0","378.0","111.8","3.1","583","0.0"
"","MP","9134","0","197.6","81.7","0.3","628","0.0"
"","Maharashtra","22436","0","497.4","141.7","-0.8","739","0.0"
"","Goa","479","0","12.0","10.7","0.8","55","0.3"
"","DD","330","0","7.5","7.0","0.5","54","0.0"
"","DNH","808","0","18.7","18.4","0.3","138","0.0"
"","Essar steel","263","0","5.3","5.8","-0.5","170","0.0"
"SR","Andhra Pradesh","8760","0","191.4","57.0","0.1","465","0.0"
"","Telangana","9172","0","204.0","77.2","-1.5","363","0.0"
"","Karnataka","12412","0","235.1","77.6","-0.5","488","0.0"
"","Kerala","4117","0","85.7","62.4","1.2","199","0.0"
"","Tamil Nadu","15401","0","349.6","190.9","-0.7","443","0.0"
"","Pondy","417","0","8.6","8.7","-0.1","40","0.0"
"ER","Bihar","4601","0","79.5","73.2","1.1","150","0.0"
"","DVC","3028","0","63.8","-48.2","-0.5","250","0.0"
"","Jharkhand","940","0","18.7","12.8","0.1","100","0.0"
"","Odisha","4159","0","85.9","27.7","0.7","300","0.0"
"","West Bengal","7742","0","138.4","46.5","-0.8","100","0.0"
"","Sikkim","100","0","1.3","1.6","-0.3","20","0.0"
"NER","Arunachal Pradesh","102","4","2.0","2.1","0.0","29","0.0"
"","Assam","1302","50","21.3","17.5","0.0","121","2.9"
"","Manipur","160","6","2.6","2.2","0.4","26","0.0"
"","Meghalaya","338","0","5.9","4.6","0.2","42","0.3"
"","Mizoram","95","3","1.7","1.3","0.1","22","0.0"
"","Nagaland","138","3","2.0","1.9","0.1","16","0.0"
"","Tripura","212","12","3.2","2.4","-0.2","91","0.2"
