"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5092","0","98.2","49.6","1.4","315"
"","Haryana","6556","0","123.3","75.4","0.2","277"
"","Rajasthan","10414","0","220.5","69.6","3.1","352"
"","Delhi","3462","2","60.1","45.8","0.4","272"
"","UP","10378","425","232.5","97.1","1.4","378"
"","Uttarakhand","1904","0","36.1","25.1","1.8","218"
"","HP","1440","0","26.1","21.9","1.1","121"
"","J&K","2004","501","43.7","38.0","0.2","110"
"","Chandigarh","209","0","3.6","3.4","0.3","29"
"WR","Chhattisgarh","3507","96","77.3","27.0","-0.9","230"
"","Gujarat","12822","0","277.8","65.3","2.6","513"
"","MP","10350","0","202.8","118.6","-1.3","573"
"","Maharashtra","18576","7","382.2","96.5","-0.8","569"
"","Goa","433","0","8.2","7.4","0.2","56"
"","DD","301","0","6.7","6.3","0.3","39"
"","DNH","704","0","16.4","16.5","-0.1","33"
"","Essar steel","297","0","6.3","5.1","1.2","95"
"SR","Andhra Pradesh","6845","0","142.1","5.3","0.5","761"
"","Telangana","6214","0","137.8","86.5","3.1","329"
"","Karnataka","8808","500","192.1","48.0","1.4","437"
"","Kerala","3324","0","62.7","44.5","1.0","229"
"","Tamil Nadu","13160","0","281.6","135.4","6.1","698"
"","Pondy","294","0","6.2","6.2","0.0","33"
"ER","Bihar","3342","150","65.9","61.5","1.0","345"
"","DVC","2735","0","58.0","-21.1","-0.3","385"
"","Jharkhand","965","0","21.1","11.9","-0.6","135"
"","Odisha","3376","0","57.8","20.8","-0.3","365"
"","West Bengal","6766","0","121.7","28.5","0.5","328"
"","Sikkim","98","0","1.2","1.5","-0.4","20"
"NER","Arunachal Pradesh","91","4","1.7","1.5","0.2","36"
"","Assam","1272","50","22.0","15.7","1.9","208"
"","Manipur","137","3","2.7","2.7","0.0","20"
"","Meghalaya","341","1","5.7","5.3","-0.3","19"
"","Mizoram","90","1","1.5","1.2","0.3","32"
"","Nagaland","118","2","2.0","1.7","0.2","36"
"","Tripura","207","3","3.8","0.6","0.9","35"
