"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8995","0","203.8","121.9","-0.1","128"
"","Haryana","7691","0","150.4","122.2","-1.4","178"
"","Rajasthan","7323","0","167.2","52.5","0.3","231"
"","Delhi","4646","0","100.8","87.2","-1.1","290"
"","UP","11991","4615","272.5","142.2","0.8","405"
"","Uttarakhand","1746","150","34.9","8.8","3.0","276"
"","HP","1282","0","26.4","3.3","2.0","208"
"","J&K","1779","445","33.5","19.7","-0.7","173"
"","Chandigarh","269","0","5.4","6.0","-0.8","0"
"WR","Chhattisgarh","3480","96","75.5","33.1","2.1","425"
"","Gujarat","12531","57","278.5","74.5","-4.5","389"
"","MP","6645","0","140.0","72.1","-2.4","247"
"","Maharashtra","16897","26","370.8","110.8","-5.4","537"
"","Goa","389","0","8.2","7.2","0.3","8"
"","DD","297","0","6.6","6.5","0.0","25"
"","DNH","704","0","16.2","16.2","0.0","20"
"","Essar steel","457","0","7.5","8.6","-1.1","35"
"SR","Andhra Pradesh","6027","0","137.0","24.4","0.3","425"
"","Telangana","6024","0","135.3","87.6","-1.0","323"
"","Karnataka","8576","1500","161.7","22.9","6.5","849"
"","Kerala","3465","250","61.4","32.2","1.9","233"
"","Tamil Nadu","13301","0","291.7","81.5","0.9","418"
"","Pondy","295","0","6.4","6.1","0.2","97"
"ER","Bihar","3054","200","64.0","61.4","0.7","140"
"","DVC","2495","0","58.9","-15.9","0.3","175"
"","Jharkhand","1050","0","22.1","13.6","0.1","90"
"","Odisha","3782","0","75.7","14.5","1.0","200"
"","West Bengal","7622","0","152.7","61.7","0.8","120"
"","Sikkim","84","0","1.0","0.9","0.3","25"
"NER","Arunachal Pradesh","94","0","1.1","1.9","-0.9","30"
"","Assam","1300","174","25.4","18.5","1.0","222"
"","Manipur","147","1","2.1","2.4","-0.3","28"
"","Meghalaya","284","2","4.1","2.2","-1.2","111"
"","Mizoram","78","2","1.3","1.4","-0.2","17"
"","Nagaland","103","2","1.3","1.8","-0.6","27"
"","Tripura","259","3","3.7","1.9","-0.2","65"
