"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5165","0","110.5","54.9","-0.4","176"
"","Haryana","6408","0","114.8","81.4","-1.5","188"
"","Rajasthan","9202","0","194.9","63.9","0.1","205"
"","Delhi","3298","0","67.0","57.4","0.4","209"
"","UP","15398","0","302.8","116.8","0.0","863"
"","Uttarakhand","1667","0","33.0","20.3","-1.3","145"
"","HP","1263","0","23.2","15.8","-0.3","105"
"","J&K","1714","428","35.0","32.1","-4.4","0"
"","Chandigarh","167","0","3.2","3.7","-0.5","10"
"WR","Chhattisgarh","3217","0","72.7","12.7","-1.9","396"
"","Gujarat","11948","8","262.0","68.3","-1.9","502"
"","MP","8941","0","198.3","122.0","-2.9","295"
"","Maharashtra","19548","0","417.0","109.9","1.8","630"
"","Goa","365","0","7.5","8.0","-1.0","32"
"","DD","276","0","6.2","6.3","-0.2","8"
"","DNH","731","0","16.8","17.2","-0.4","36"
"","Essar steel","322","0","6.4","6.8","-0.4","185"
"SR","Andhra Pradesh","7367","0","165.5","30.4","5.9","904"
"","Telangana","7789","0","159.8","74.1","0.8","454"
"","Karnataka","9574","0","207.7","82.6","6.1","662"
"","Kerala","3357","0","65.3","53.2","2.5","234"
"","Tamil Nadu","10655","0","245.4","104.0","1.3","585"
"","Pondy","277","0","5.7","5.9","-0.2","24"
"ER","Bihar","3592","0","67.1","66.8","-1.5","0"
"","DVC","2661","0","62.2","-33.9","-1.2","0"
"","Jharkhand","1167","0","21.4","15.1","0.0","0"
"","Odisha","3971","0","72.9","16.0","-1.4","0"
"","West Bengal","7640","0","136.2","38.0","-0.3","0"
"","Sikkim","73","0","1.3","1.4","-0.1","0"
"NER","Arunachal Pradesh","123","0","2.0","1.9","0.2","12"
"","Assam","1491","1","25.2","18.1","2.4","141"
"","Manipur","138","0","2.0","1.6","0.4","55"
"","Meghalaya","288","1","5.2","2.3","0.8","78"
"","Mizoram","71","2","1.4","1.3","0.0","8"
"","Nagaland","103","2","1.5","1.8","-0.3","15"
"","Tripura","238","2","3.7","3.3","-0.1","72"
