"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11451","0","242.1","124.8","-0.9","114","0.0"
"","Haryana","8648","160","189.3","128.4","1.0","229","0.6"
"","Rajasthan","10708","0","228.2","65.0","0.1","729","0.0"
"","Delhi","5889","0","122.7","101.9","1.2","237","0.0"
"","UP","19175","720","425.1","195.6","2.2","606","0.0"
"","Uttarakhand","2063","0","45.8","17.5","1.6","161","0.0"
"","HP","1413","0","30.1","4.3","0.6","137","0.0"
"","J&K","2098","1049","45.4","20.1","0.4","241","10.7"
"","Chandigarh","277","0","5.5","6.3","-0.8","30","0.0"
"WR","Chhattisgarh","3704","0","85.9","27.3","-1.5","265","0.0"
"","Gujarat","15937","0","352.0","89.8","8.1","644","0.0"
"","MP","8913","0","203.1","118.6","0.0","335","0.0"
"","Maharashtra","20951","0","474.3","130.0","0.8","698","0.0"
"","Goa","541","0","13.1","12.6","-0.1","74","0.0"
"","DD","340","0","7.7","7.3","0.3","112","0.0"
"","DNH","777","0","18.2","18.5","-0.3","116","0.0"
"","Essar steel","308","0","5.5","5.7","-0.2","288","0.0"
"SR","Andhra Pradesh","9169","0","187.1","35.3","0.4","881","0.0"
"","Telangana","7262","0","156.8","42.5","-0.5","534","0.0"
"","Karnataka","11490","0","218.9","77.0","0.8","816","0.0"
"","Kerala","3434","0","71.0","56.0","1.6","345","0.0"
"","Tamil Nadu","15156","0","349.6","137.0","-0.5","651","0.0"
"","Pondy","462","0","9.3","9.4","-0.1","48","0.0"
"ER","Bihar","5371","0","109.2","102.9","2.1","200","0.0"
"","DVC","3371","0","63.2","-45.4","-0.3","410","0.0"
"","Jharkhand","999","0","22.8","18.8","-1.1","50","0.0"
"","Odisha","3792","0","82.2","33.3","-1.0","250","0.0"
"","West Bengal","8716","0","175.3","54.1","0.1","150","0.0"
"","Sikkim","92","0","1.3","1.3","0.0","20","0.0"
"NER","Arunachal Pradesh","128","1","2.3","2.4","-0.1","40","0.0"
"","Assam","1742","110","33.2","27.8","0.9","128","0.8"
"","Manipur","158","3","2.6","2.3","0.3","25","0.0"
"","Meghalaya","331","0","6.0","1.8","-0.1","53","0.0"
"","Mizoram","81","1","1.7","1.4","0.3","8","0.0"
"","Nagaland","125","2","2.2","2.2","-0.2","39","0.0"
"","Tripura","277","0","5.4","4.5","-0.1","38","0.0"
