"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6082","0","136.2","36.0","0.1","94","0.0"
"","Haryana","6368","0","129.1","58.0","4.4","385","0.0"
"","Rajasthan","11966","0","228.9","67.1","0.4","419","0.0"
"","Delhi","3538","0","61.9","46.3","0.5","152","0.0"
"","UP","13036","0","258.6","101.5","0.0","285","1.8"
"","Uttarakhand","1927","0","36.9","25.7","0.1","105","0.0"
"","HP","1523","0","28.2","20.9","0.5","154","0.1"
"","J&K","2336","584","47.8","40.0","-0.1","252","10.7"
"","Chandigarh","191","0","3.2","2.9","0.3","44","0.0"
"WR","Chhattisgarh","3561","0","76.9","14.3","-2.2","105","0.0"
"","Gujarat","15260","0","328.5","109.8","2.3","400","0.0"
"","MP","13660","0","257.8","141.4","-1.8","367","0.0"
"","Maharashtra","21383","0","439.6","121.0","-0.3","533","0.0"
"","Goa","499","0","10.8","10.4","-0.1","25","0.0"
"","DD","314","0","7.1","6.3","0.7","67","0.0"
"","DNH","735","0","17.1","16.1","1.0","80","0.0"
"","Essar steel","545","0","11.1","10.9","0.2","283","0.0"
"SR","Andhra Pradesh","7804","0","173.6","58.8","1.8","455","0.0"
"","Telangana","7816","0","160.8","56.6","1.9","459","0.0"
"","Karnataka","10485","0","205.2","68.7","0.0","347","0.0"
"","Kerala","3609","0","71.7","58.7","1.2","305","0.0"
"","Tamil Nadu","13300","0","287.5","128.3","2.0","473","0.0"
"","Pondy","327","0","6.8","7.0","-0.2","20","0.0"
"ER","Bihar","4496","0","72.3","67.5","1.6","460","0.0"
"","DVC","3265","0","63.4","-19.1","1.3","396","0.0"
"","Jharkhand","1001","70","21.5","15.8","0.6","169","0.8"
"","Odisha","3990","0","70.0","26.8","2.7","267","0.0"
"","West Bengal","6858","0","111.0","23.7","0.1","309","0.0"
"","Sikkim","100","0","1.5","1.7","-0.2","18","0.0"
"NER","Arunachal Pradesh","118","2","2.2","1.9","0.3","36","0.0"
"","Assam","1380","39","23.4","18.3","0.9","102","0.5"
"","Manipur","181","2","2.8","2.7","0.0","29","0.0"
"","Meghalaya","371","0","6.5","5.3","0.0","22","0.2"
"","Mizoram","96","2","1.7","1.3","0.2","3","0.0"
"","Nagaland","128","3","2.4","1.9","0.3","22","0.0"
"","Tripura","214","1","3.7","1.2","0.5","54","0.0"
