"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5871","0","120.3","55.5","-0.8","114"
"","Haryana","5574","0","105.8","59.3","-0.6","243"
"","Rajasthan","8277","0","178.0","52.0","-0.3","192"
"","Delhi","3243","0","65.9","44.9","0.4","367"
"","UP","10761","2855","240.1","104.6","-1.8","390"
"","Uttarakhand","1607","0","31.5","18.3","1.3","154"
"","HP","1236","0","23.5","10.9","0.5","181"
"","J&K","1916","340","38.6","28.5","-2.6","159"
"","Chandigarh","188","0","3.6","3.5","0.3","33"
"WR","Chhattisgarh","3578","0","87.4","33.7","2.0","439"
"","Gujarat","13326","0","295.3","91.6","0.0","426"
"","MP","6632","0","145.1","87.4","-0.8","96"
"","Maharashtra","19384","79","416.6","118.2","4.7","415"
"","Goa","405","0","9.3","8.6","0.0","93"
"","DD","292","0","6.6","6.4","0.1","137"
"","DNH","693","0","16.4","16.3","0.1","18"
"","Essar steel","459","0","9.4","8.9","0.5","138"
"SR","Andhra Pradesh","6402","200","149.4","18.4","0.7","567"
"","Telangana","6755","300","152.9","92.2","2.7","310"
"","Karnataka","8915","1050","202.9","24.5","3.2","542"
"","Kerala","3561","125","69.8","40.2","1.0","247"
"","Tamil Nadu","12711","950","288.7","107.6","0.7","309"
"","Pondy","316","0","6.6","6.4","0.2","39"
"ER","Bihar","2579","300","52.3","52.4","-0.1","60"
"","DVC","2340","0","54.6","-15.7","-1.3","190"
"","Jharkhand","861","0","17.2","8.2","-2.4","120"
"","Odisha","3373","0","73.7","19.4","1.6","310"
"","West Bengal","7986","48","143.5","28.9","1.5","210"
"","Sikkim","108","0","1.4","1.2","0.3","50"
"NER","Arunachal Pradesh","98","3","2.0","1.2","0.8","40"
"","Assam","1150","136","19.7","13.7","1.7","159"
"","Manipur","132","3","2.0","2.1","-0.1","58"
"","Meghalaya","275","5","4.3","4.6","-0.9","24"
"","Mizoram","73","2","1.2","1.0","0.2","27"
"","Nagaland","102","3","1.4","1.4","-0.1","21"
"","Tripura","214","3","3.0","1.3","0.0","51"
