"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5367","0","104.0","34.5","-0.1","98","0.0"
"","Haryana","6439","0","118.3","73.9","-0.3","256","0.0"
"","Rajasthan","11582","0","224.8","49.3","-3.3","322","0.0"
"","Delhi","3984","0","70.4","55.7","-0.3","209","0.0"
"","UP","12660","500","259.8","97.7","0.8","320","0.1"
"","Uttarakhand","2085","0","38.2","25.8","-0.7","130","0.0"
"","HP","1627","6","29.8","24.3","0.4","157","0.1"
"","J&K","2309","577","45.4","46.2","-6.7","-68","10.4"
"","Chandigarh","241","0","3.8","3.9","-0.1","42","0.0"
"WR","Chhattisgarh","3738","0","80.8","32.9","-0.6","219","0.1"
"","Gujarat","15528","0","327.4","78.1","1.3","532","0.0"
"","MP","12761","0","235.6","130.5","-1.0","495","0.0"
"","Maharashtra","20365","0","413.3","128.6","1.9","534","0.0"
"","Goa","498","0","12.0","10.9","0.4","90","0.0"
"","DD","318","0","7.2","6.9","0.3","34","0.0"
"","DNH","782","0","18.2","18.2","0.0","31","0.0"
"","Essar steel","477","0","10.3","10.4","0.0","257","0.0"
"SR","Andhra Pradesh","8369","0","169.7","62.5","1.0","632","0.0"
"","Telangana","9147","0","184.0","77.1","0.1","531","0.0"
"","Karnataka","11676","0","218.7","85.5","0.0","618","0.0"
"","Kerala","3520","0","66.6","49.3","1.1","199","0.0"
"","Tamil Nadu","14462","0","294.9","147.2","0.4","519","0.0"
"","Pondy","359","0","7.1","7.3","-0.3","48","0.0"
"ER","Bihar","4003","0","63.7","61.0","-1.4","460","0.0"
"","DVC","3030","0","65.3","-45.7","-0.5","396","0.0"
"","Jharkhand","1139","0","24.6","18.5","-0.9","169","0.0"
"","Odisha","3894","0","73.5","26.1","-0.1","267","0.0"
"","West Bengal","6751","0","127.2","24.6","-0.3","309","0.0"
"","Sikkim","97","0","1.3","1.7","-0.4","18","0.0"
"NER","Arunachal Pradesh","108","2","2.4","2.0","0.4","37","0.0"
"","Assam","1401","23","23.5","18.3","1.5","135","0.3"
"","Manipur","207","3","2.9","2.9","0.0","22","0.0"
"","Meghalaya","356","2","6.0","5.2","-0.2","39","0.0"
"","Mizoram","94","3","1.9","1.6","-0.4","10","0.0"
"","Nagaland","118","3","2.2","1.9","0.2","43","0.0"
"","Tripura","232","9","3.7","3.6","0.5","74","0.0"
