"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8071","0","175.7","110.7","-0.3","178","0.0"
"","Haryana","7639","0","161.5","111.8","-0.3","291","0.0"
"","Rajasthan","9552","0","203.2","64.6","2.7","419","0.0"
"","Delhi","5927","0","119.3","96.7","-1.1","264","0.0"
"","UP","17890","250","379.0","154.3","2.9","372","3.3"
"","Uttarakhand","1987","0","42.9","19.7","0.9","122","0.0"
"","HP","1235","0","26.3","4.7","2.0","188","0.0"
"","J&K","1965","491","38.4","15.2","0.1","224","9.1"
"","Chandigarh","321","0","6.1","6.6","-0.5","1","0.0"
"WR","Chhattisgarh","3327","0","81.9","8.3","5.5","267","0.0"
"","Gujarat","14902","0","326.5","109.7","5.4","742","0.0"
"","MP","7190","0","156.9","76.7","0.3","483","0.0"
"","Maharashtra","14943","0","403.0","113.5","3.5","642","0.0"
"","Goa","449","0","9.4","9.8","-0.8","124","0.0"
"","DD","324","0","7.2","6.4","0.8","82","0.0"
"","DNH","756","0","17.3","17.6","-0.3","17","0.0"
"","Essar steel","396","0","6.8","6.0","0.8","216","0.0"
"SR","Andhra Pradesh","6793","0","152.8","50.4","4.0","709","0.0"
"","Telangana","5903","0","125.0","67.1","-1.2","350","0.0"
"","Karnataka","7697","0","168.7","76.9","4.9","689","0.0"
"","Kerala","3531","0","65.0","48.6","1.5","228","0.0"
"","Tamil Nadu","14079","0","320.1","120.7","-1.8","479","0.0"
"","Pondy","349","0","7.2","7.5","-0.4","53","0.0"
"ER","Bihar","4088","0","83.5","75.8","4.2","200","0.0"
"","DVC","2858","0","65.4","-39.7","-1.1","225","0.0"
"","Jharkhand","1171","0","24.9","15.3","0.0","75","0.0"
"","Odisha","4681","0","74.8","17.7","-0.6","220","0.0"
"","West Bengal","7716","0","145.9","41.9","0.2","250","0.1"
"","Sikkim","61","0","0.9","1.4","-0.5","15","0.0"
"NER","Arunachal Pradesh","103","1","1.9","3.0","-1.2","27","0.0"
"","Assam","1503","103","25.4","17.8","2.1","113","0.8"
"","Manipur","131","2","2.1","2.5","-0.4","28","0.0"
"","Meghalaya","208","0","4.4","0.4","-0.4","26","0.0"
"","Mizoram","67","1","1.0","1.0","-0.1","14","0.0"
"","Nagaland","113","1","2.2","2.4","-0.4","21","0.0"
"","Tripura","228","1","3.8","2.6","-0.2","40","0.1"
