"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6062","0","135.4","47.5","-0.4","117","0.0"
"","Haryana","5930","0","129.1","93.5","-0.4","127","0.0"
"","Rajasthan","10492","0","214.4","43.6","3.0","310","0.0"
"","Delhi","3450","0","70.7","46.9","-0.9","114","0.0"
"","UP","15315","590","289.9","115.4","-0.2","192","0.0"
"","Uttarakhand","1637","0","32.9","10.9","-0.1","152","0.0"
"","HP","1302","0","25.1","9.9","0.4","113","0.1"
"","J&K","1872","468","38.1","37.1","-7.8","-85","9.3"
"","Chandigarh","161","0","3.0","3.3","-0.3","10","0.0"
"WR","Chhattisgarh","4367","0","101.3","27.2","0.3","102","0.0"
"","Gujarat","16593","0","374.8","135.8","8.5","998","0.0"
"","MP","11002","0","240.1","131.5","-1.3","392","0.0"
"","Maharashtra","23181","0","504.5","203.9","-3.2","431","0.0"
"","Goa","470","0","11.1","9.3","1.4","24","0.0"
"","DD","318","0","7.1","6.5","0.6","63","0.0"
"","DNH","753","0","17.4","16.8","0.6","162","0.0"
"","Essar steel","425","0","7.5","7.4","0.1","318","0.0"
"SR","Andhra Pradesh","9453","0","191.2","77.4","7.2","498","0.0"
"","Telangana","10273","0","214.8","85.9","5.7","496","0.0"
"","Karnataka","10015","0","205.5","45.0","2.3","475","0.0"
"","Kerala","3133","0","63.6","37.6","0.7","169","0.0"
"","Tamil Nadu","12635","0","289.0","129.9","1.8","490","0.0"
"","Pondy","318","0","7.1","7.3","-0.2","17","0.0"
"ER","Bihar","4738","0","87.2","82.6","1.6","200","0.0"
"","DVC","2967","200","63.2","-25.9","2.2","300","0.6"
"","Jharkhand","1061","0","23.5","13.7","-0.7","0","0.0"
"","Odisha","4670","350","93.7","37.0","1.8","500","1.1"
"","West Bengal","7016","0","130.3","12.5","-1.9","250","0.0"
"","Sikkim","80","0","1.0","1.1","-0.2","30","0.0"
"NER","Arunachal Pradesh","85","2","2.2","2.5","-0.2","-","0.0"
"","Assam","1567","90","24.1","18.9","0.1","109","0.0"
"","Manipur","158","3","2.1","2.6","-0.5","28","0.0"
"","Meghalaya","273","0","5.0","1.6","-0.6","48","0.0"
"","Mizoram","80","3","1.6","1.0","0.3","6","0.0"
"","Nagaland","104","2","2.0","1.8","-0.2","4","0.0"
"","Tripura","239","1","4.1","3.1","-0.4","22","0.0"
