"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7476","0","160.2","93.1","-0.5","208"
"","Haryana","5203","0","117.3","97.4","-6.9","88"
"","Rajasthan","7349","0","156.1","61.1","6.7","503"
"","Delhi","3864","0","78.2","62.8","-3.0","124"
"","UP","10005","1060","254.5","97.2","-1.9","424"
"","Uttarakhand","1615","40","31.5","15.6","1.5","268"
"","HP","1176","0","24.1","0.2","1.2","254"
"","J&K","1896","474","34.1","18.6","0.0","264"
"","Chandigarh","202","0","4.2","4.8","0.3","9"
"WR","Chhattisgarh","2857","207","64.3","18.1","-0.5","242"
"","Gujarat","14200","40","306.0","73.4","-3.0","546"
"","MP","6266","0","130.4","75.9","-2.3","394"
"","Maharashtra","18243","43","405.1","122.0","4.8","532"
"","Goa","400","0","8.9","7.6","0.6","80"
"","DD","297","0","6.7","6.3","0.4","45"
"","DNH","725","0","16.8","16.8","0.0","11"
"","Essar steel","426","0","7.2","7.5","-0.2","106"
"SR","Andhra Pradesh","6720","0","150.9","31.8","4.5","759"
"","Telangana","6139","0","140.2","93.4","0.9","259"
"","Karnataka","8264","500","175.2","24.1","2.6","352"
"","Kerala","3218","120","59.8","31.0","1.8","342"
"","Tamil Nadu","13493","0","303.6","91.5","1.5","416"
"","Pondy","344","0","7.3","7.2","0.2","40"
"ER","Bihar","2956","0","47.1","48.4","-3.2","180"
"","DVC","2646","0","58.6","-14.7","-1.4","200"
"","Jharkhand","1021","0","19.0","11.2","-2.8","50"
"","Odisha","3612","0","70.6","14.9","1.6","550"
"","West Bengal","6727","0","130.5","47.2","4.1","400"
"","Sikkim","82","0","1.2","1.2","-0.1","25"
"NER","Arunachal Pradesh","93","5","1.2","2.1","-0.9","16"
"","Assam","1240","208","26.7","19.3","3.5","210"
"","Manipur","112","7","1.8","2.1","-0.3","17"
"","Meghalaya","282","0","4.7","0.2","-0.6","111"
"","Mizoram","67","4","1.2","0.9","0.3","30"
"","Nagaland","138","2","1.6","1.6","0.0","69"
"","Tripura","229","3","3.1","0.8","0.4","130"
