"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9681","0","217.2","119.3","0.1","148"
"","Haryana","7780","0","168.3","101.4","-0.6","762"
"","Rajasthan","6900","0","156.9","37.0","-2.5","124"
"","Delhi","4811","0","98.2","70.7","-0.9","101"
"","UP","11323","3750","253.5","125.8","4.4","568"
"","Uttarakhand","1581","70","33.2","16.9","1.0","178"
"","HP","1111","0","23.8","-2.4","0.4","142"
"","J&K","1559","100","31.9","16.2","1.0","328"
"","Chandigarh","282","0","5.7","5.3","0.4","61"
"WR","Chhattisgarh","2670","130","60","16","-1","209"
"","Gujarat","9264","0","208","10","-1","717"
"","MP","6124","41","130","83","0","216"
"","Maharashtra","14901","50","332","75","1","189"
"","Goa","266","0","7","6","1","59"
"","DD","620","0","6","6","0","80"
"","DNH","344","0","14","14","0","40"
"","Essar steel","523","0","11.2","10.9","0.3","11"
"SR","Andhra Pradesh","6261","0","137.9","38.9","2.8","671"
"","Telangana","6494","1500","122.2","72.1","6.3","974"
"","Karnataka","7115","300","143.4","16.6","-1.7","326"
"","Kerala","2704","75","50.4","27.8","1.4","251"
"","Tamil Nadu","10965","0","246.0","73.7","0.9","301"
"","Pondy","296","0","6.3","6.2","0.0","36"
"ER","Bihar","2408","0","50.8","47.4","0.8","245"
"","DVC","2537","0","59.3","-13.4","0.3","305"
"","Jharkhand","931","0","19.6","13.3","-1.3","85"
"","Odisha","3502","0","65.8","24.3","-0.4","365"
"","West Bengal","6670","0","136.4","44.8","-1.4","395"
"","Sikkim","59","0","1.1","1.1","0.0","30"
"NER","Arunachal Pradesh","110","2","1.6","1.9","-0.2","15"
"","Assam","1227","127","24.9","17.5","0.8","65"
"","Manipur","125","1","1.7","2.3","-0.6","41"
"","Meghalaya","268","7","4.4","1.8","0.0","84"
"","Mizoram","67","7","0.9","1.2","-0.5","12"
"","Nagaland","116","2","1.7","1.7","-0.2","18"
"","Tripura","225","4","2.8","1.7","-0.5","65"
