"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10776","0","239.6","132.5","-1.0","102","0.0"
"","Haryana","9614","0","209.7","149.8","0.1","184","0.0"
"","Rajasthan","10977","0","245.4","72.3","-1.7","484","0.0"
"","Delhi","6027","0","125.1","102.3","-1.1","210","0.0"
"","UP","18980","0","393.2","180.8","-0.9","515","0.0"
"","Uttarakhand","1841","0","38.2","12.7","-0.6","124","0.0"
"","HP","1394","0","30.0","3.8","0.1","94","0.0"
"","J&K","2226","556","41.2","19.1","-1.0","268","9.8"
"","Chandigarh","297","0","5.9","6.7","-0.8","-1","0.0"
"WR","Chhattisgarh","3970","0","89.8","36.1","0.5","187","0.0"
"","Gujarat","13896","0","311.6","91.4","2.9","504","0.0"
"","MP","7743","0","167.7","69.0","-3.9","174","0.0"
"","Maharashtra","18793","0","412.2","157.3","-0.3","368","0.0"
"","Goa","541","0","11.3","10.8","-0.1","44","0.0"
"","DD","317","0","7.2","6.7","0.4","50","0.0"
"","DNH","771","0","18.1","18.2","-0.1","209","0.0"
"","Essar steel","299","0","5.7","5.6","0.1","438","0.0"
"SR","Andhra Pradesh","7360","0","162.7","42.5","1.1","1294","0.0"
"","Telangana","9526","0","194.5","56.3","-1.3","578","0.0"
"","Karnataka","9084","0","179.8","43.8","1.0","573","0.0"
"","Kerala","3455","0","69.2","46.3","1.8","206","0.0"
"","Tamil Nadu","12874","0","274.6","110.4","-1.0","474","0.0"
"","Pondy","330","0","6.9","7.3","-0.4","55","0.0"
"ER","Bihar","5125","0","93.4","93.4","-2.5","50","0.0"
"","DVC","2820","0","61.8","-21.7","0.4","160","0.0"
"","Jharkhand","1313","0","25.1","16.7","-0.9","50","0.0"
"","Odisha","4842","0","103.0","24.8","7.2","473","0.0"
"","West Bengal","8463","0","174.9","73.7","0.3","300","0.0"
"","Sikkim","90","0","1.1","1.2","-0.1","10","0.0"
"NER","Arunachal Pradesh","130","1","2.1","3.3","-1.2","13","0.0"
"","Assam","1794","110","31.4","26.6","0.8","146","1.0"
"","Manipur","144","2","2.4","2.2","0.2","14","0.0"
"","Meghalaya","313","0","5.3","0.7","-0.2","51","0.0"
"","Mizoram","69","1","1.6","0.3","1.1","39","0.0"
"","Nagaland","129","1","2.1","2.3","-0.5","37","0.0"
"","Tripura","295","1","5.3","5.7","0.1","65","0.1"
