"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9124","0","191.1","111.5","0.2","166","0.0"
"","Haryana","7965","248","161.1","106.7","3.8","281","0.1"
"","Rajasthan","8755","0","192.2","68.1","2.3","324","0.0"
"","Delhi","4940","0","103.4","80.9","-2.0","39","0.0"
"","UP","16782","340","361.6","184.4","-0.8","366","0.0"
"","Uttarakhand","1828","0","36.9","11.8","-1.0","88","0.0"
"","HP","1252","0","25.5","0.1","0.4","115","0.0"
"","J&K","2022","506","39.4","13.5","-0.2","189","9.3"
"","Chandigarh","249","0","4.8","5.4","-0.5","12","0.0"
"WR","Chhattisgarh","3669","0","86.5","24.7","-0.3","252","0.4"
"","Gujarat","13145","0","285.7","68.7","0.2","369","0.0"
"","MP","7474","0","163.0","96.5","0.2","334","0.0"
"","Maharashtra","16836","0","370.7","109.0","1.5","404","0.0"
"","Goa","302","0","6.7","7.1","-0.4","1","0.0"
"","DD","311","0","6.8","6.1","0.8","73","0.0"
"","DNH","737","0","16.8","16.1","0.7","57","0.0"
"","Essar steel","99","0","1.5","0.9","0.5","162","0.0"
"SR","Andhra Pradesh","6549","0","138","16","-0.9","544","0.0"
"","Telangana","7035","0","144","74","-1.2","369","0.0"
"","Karnataka","7366","0","151","50","3.4","460","0.0"
"","Kerala","3358","0","67","50","1.9","285","0.0"
"","Tamil Nadu","13363","0","276","100","0.2","402","0.0"
"","Pondy","337","0","7","7","-0.4","33","0.0"
"ER","Bihar","4425","0","81.2","76.6","0.6","225","0.3"
"","DVC","2914","0","63.9","-20.7","1.8","300","0.2"
"","Jharkhand","1185","0","24.3","19.4","0.4","90","0.0"
"","Odisha","4172","0","84.3","25.9","0.4","225","0.8"
"","West Bengal","8225","0","153.1","58.1","1.9","250","0.0"
"","Sikkim","72","0","0.8","1.2","-0.3","12","0.0"
"NER","Arunachal Pradesh","114","2","2.0","2.0","-0.1","44","0.0"
"","Assam","1598","108","31.1","22.8","3.4","231","1.7"
"","Manipur","146","2","1.8","2.2","-0.4","11","0.0"
"","Meghalaya","276","0","4.9","-1.8","0.2","62","0.0"
"","Mizoram","73","2","1.3","1.3","0.0","12","0.0"
"","Nagaland","95","5","2.2","1.6","0.4","24","0.1"
"","Tripura","234","8","4.1","3.0","0.2","134","0.1"
