"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4934","0","96.3","36.7","-1.4","99","0.0"
"","Haryana","6074","0","116.6","80.3","0.7","207","0.0"
"","Rajasthan","11668","0","232.5","67.3","1.2","302","0.0"
"","Delhi","3904","0","65.0","56.0","-1.2","137","0.0"
"","UP","13866","0","257.1","106.5","1.4","384","0.0"
"","Uttarakhand","1880","0","36.1","20.5","-0.3","134","0.0"
"","HP","1499","0","27.3","20.5","-0.1","146","0.0"
"","J&K","2322","581","47.9","43.2","-0.7","169","11.7"
"","Chandigarh","192","0","3.2","3.5","-0.3","9","0.0"
"WR","Chhattisgarh","3764","0","84.5","27.1","0.4","361","1.1"
"","Gujarat","15047","0","327.9","109.4","2.2","535","0.0"
"","MP","11966","0","223.4","100.1","-1.6","601","0.0"
"","Maharashtra","20606","0","425.1","115.8","-3.8","490","0.0"
"","Goa","498","0","11.9","11.0","0.3","35","0.0"
"","DD","323","0","7.2","6.9","0.3","47","0.0"
"","DNH","772","0","18.0","17.9","0.1","47","0.0"
"","Essar steel","623","0","13.7","13.7","0.0","255","0.0"
"SR","Andhra Pradesh","8705","0","192.8","74.5","0.5","498","0.0"
"","Telangana","9661","0","203.3","75.2","0.4","495","0.0"
"","Karnataka","11886","0","233.1","82.0","-0.1","492","0.0"
"","Kerala","3797","0","75.2","58.1","0.7","244","0.0"
"","Tamil Nadu","15115","0","330.9","174.3","0.6","489","0.0"
"","Pondy","363","0","7.8","7.8","0.0","37","0.0"
"ER","Bihar","4030","0","68.5","65.5","-2.3","460","0.0"
"","DVC","3012","0","63.7","-44.5","-0.5","396","0.0"
"","Jharkhand","1000","0","22.9","16.4","-0.3","169","0.0"
"","Odisha","4922","0","76.8","22.5","1.1","267","0.0"
"","West Bengal","6948","0","127.1","22.8","0.3","309","0.0"
"","Sikkim","100","0","1.5","1.7","-0.2","18","0.0"
"NER","Arunachal Pradesh","115","2","2.2","2.5","-0.3","10","0.0"
"","Assam","1370","23","21.9","17.5","0.3","112","0.5"
"","Manipur","185","4","2.3","2.6","-0.3","27","0.0"
"","Meghalaya","378","0","6.7","5.0","0.3","16","0.0"
"","Mizoram","96","2","1.8","1.4","0.3","22","0.0"
"","Nagaland","113","3","2.2","1.9","0.2","16","0.0"
"","Tripura","223","0","4.0","1.8","0.2","33","0.0"
