"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8062","0","163.4","107.3","0.1","193"
"","Haryana","7665","0","156.1","109.9","-1.5","193"
"","Rajasthan","8544","0","181.7","63.0","-2.1","150"
"","Delhi","5624","1","115.2","92.6","-0.6","274"
"","UP","12787","3695","303.9","139.2","0.4","371"
"","Uttarakhand","1940","50","42.9","19.5","0.9","122"
"","HP","1191","0","24.6","4.6","-0.3","85"
"","J&K","1778","444","35.7","20.7","-0.1","216"
"","Chandigarh","324","0","6.2","6.2","0.3","27"
"WR","Chhattisgarh","3266","96","74.2","22.4","1.5","360"
"","Gujarat","12942","0","289.1","53.1","-1.9","353"
"","MP","6776","0","137.5","74.9","-1.2","286"
"","Maharashtra","17941","41","394.6","109.8","4.4","431"
"","Goa","392","0","8.5","7.8","0.1","70"
"","DD","281","0","6.4","6.3","0.1","73"
"","DNH","702","0","16.1","15.9","0.8","48"
"","Essar steel","414","0","9.1","8.3","0.8","145"
"SR","Andhra Pradesh","6142","0","141.3","26.2","1.9","440"
"","Telangana","5481","138","125.2","85.2","-0.6","261"
"","Karnataka","7800","300","167.0","34.9","1.9","483"
"","Kerala","3092","0","61.1","41.5","2.1","306"
"","Tamil Nadu","12651","0","286.2","98.8","-3.3","352"
"","Pondy","331","0","7.2","7.0","0.1","36"
"ER","Bihar","2978","0","58.8","56.5","-2.3","485"
"","DVC","2809","0","65.1","-28.0","-3.1","425"
"","Jharkhand","1009","0","17.3","10.0","-1.2","75"
"","Odisha","3667","0","77.2","17.1","3.4","405"
"","West Bengal","6614","0","136.5","52.3","-5.5","265"
"","Sikkim","87","0","1.5","0.8","0.6","15"
"NER","Arunachal Pradesh","90","2","1.2","2.3","-1.1","12"
"","Assam","1125","221","20.2","13.9","1.3","252"
"","Manipur","111","2","1.8","1.5","0.3","54"
"","Meghalaya","238","0","4.6","0.4","0.4","61"
"","Mizoram","70","0","1.2","0.9","0.4","26"
"","Nagaland","95","1","2.0","1.5","0.5","44"
"","Tripura","196","0","2.5","0.0","0.7","91"
