"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5411","0","109.8","51.6","-1.5","194"
"","Haryana","7013","0","122.3","83.8","-1.3","169"
"","Rajasthan","8475","0","191.2","51.6","0.6","274"
"","Delhi","4198","8","85.0","72.1","1.6","231"
"","UP","13908","2020","297.8","114.2","-2.0","317"
"","Uttarakhand","1807","0","37.0","27.3","0.2","201"
"","HP","1149","0","23.1","12.9","1.1","181"
"","J&K","2072","518","41.6","27.1","1.7","236"
"","Chandigarh","225","0","4.5","4.1","0.3","52"
"WR","Chhattisgarh","3891","0","90.9","29.4","0.7","310"
"","Gujarat","13794","34","312.2","72.6","-4.1","228"
"","MP","7909","0","181.2","107.1","-2.6","362"
"","Maharashtra","19797","0","438.1","131.2","0.0","516"
"","Goa","458","0","9.3","8.3","0.7","105"
"","DD","304","0","6.8","6.8","0.0","36"
"","DNH","721","0","16.5","17.0","-0.5","37"
"","Essar steel","536","0","11.1","10.9","0.2","135"
"SR","Andhra Pradesh","7135","0","160.6","29.5","0.0","468"
"","Telangana","6663","0","151.9","89.8","-0.8","186"
"","Karnataka","9049","700","205.2","65.7","2.4","415"
"","Kerala","3823","125","77.6","55.0","1.7","240"
"","Tamil Nadu","14790","0","334.5","153.8","5.3","545"
"","Pondy","350","0","6.9","7.7","-0.8","10"
"ER","Bihar","3380","0","71.4","65.1","4.1","290"
"","DVC","2907","0","65.5","-38.8","-0.1","180"
"","Jharkhand","1077","0","24.3","13.6","-0.2","140"
"","Odisha","4109","0","85.1","27.5","-0.8","205"
"","West Bengal","7713","0","158.4","48.3","-0.7","170"
"","Sikkim","71","0","1.0","1.6","-0.6","30"
"NER","Arunachal Pradesh","117","3","1.6","1.5","0.1","61"
"","Assam","1068","246","17.2","11.5","2.1","237"
"","Manipur","97","28","1.0","1.5","-0.5","46"
"","Meghalaya","229","0","3.7","0.9","0.6","159"
"","Mizoram","76","5","0.9","0.8","0.1","45"
"","Nagaland","78","22","1.0","1.3","-0.4","33"
"","Tripura","236","0","3.2","1.4","0.9","177"
