"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5080","0","103.9","69.9","-1.0","75","0.0"
"","Haryana","5791","0","116.2","85.3","0.2","191","0.0"
"","Rajasthan","12151","0","216.8","58.9","-2.1","251","0.0"
"","Delhi","3413","0","60.6","50.0","-0.9","212","0.0"
"","UP","13911","0","256.7","115.6","0.2","387","0.0"
"","Uttarakhand","1697","0","33.7","11.9","0.2","124","0.0"
"","HP","1513","0","24.7","17.7","-0.3","132","0.0"
"","J&K(UT) and Ladakh(UT)","2139","535","44.8","38.0","-1.2","259","9.3"
"","Chandigarh","188","0","3.1","3.3","-0.3","11","0.0"
"WR","Chhattisgarh","3843","0","83.7","32.8","-1.9","210","0.0"
"","Gujarat","16511","0","364.5","78.4","3.7","586","0.0"
"","MP","10359","0","200.5","105.5","-0.9","525","0.0"
"","Maharashtra","22807","0","479.0","168.3","-3.8","498","0.0"
"","Goa","479","0","10.6","10.4","-0.3","26","0.0"
"","DD","326","0","7.4","7.2","0.2","28","0.0"
"","DNH","811","0","19.1","19.1","0.0","24","0.0"
"","Essar steel","840","0","6.5","6.5","0.0","263","0.0"
"SR","Andhra Pradesh","10201","0","201.3","100.7","-0.7","570","0.0"
"","Telangana","12408","0","247.4","143.9","-1.7","396","0.0"
"","Karnataka","12497","0","258.6","84.6","-0.1","573","0.0"
"","Kerala","4116","0","85.3","62.1","1.7","347","0.0"
"","Tamil Nadu","15591","0","345.6","211.5","1.8","890","0.0"
"","Pondy","386","0","8.3","8.6","-0.3","20","0.0"
"ER","Bihar","4248","0","74.1","69.1","1.5","520","0.0"
"","DVC","2994","0","63.1","-44.7","-0.4","180","0.0"
"","Jharkhand","1200","0","23.9","14.7","-0.2","95","0.0"
"","Odisha","3939","0","69.3","-0.6","0.0","340","0.0"
"","West Bengal","7143","0","141.3","37.1","1.3","450","0.0"
"","Sikkim","101","0","1.4","1.8","-0.4","15","0.0"
"NER","Arunachal Pradesh","123","1","2.2","2.1","-0.1","42","0.0"
"","Assam","1466","40","24.2","20.5","0.1","95","0.4"
"","Manipur","186","2","2.9","2.5","0.4","26","0.0"
"","Meghalaya","317","0","5.2","3.9","0.3","23","0.1"
"","Mizoram","98","2","1.8","1.4","0.1","14","0.0"
"","Nagaland","118","1","2.1","2.1","0.0","8","0.0"
"","Tripura","241","1","3.8","3.1","-0.4","45","0.0"
