"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5017","0","98.0","43.2","-1.5","45","0.0"
"","Haryana","5494","0","108.2","92.6","0.4","286","0.0"
"","Rajasthan","11474","0","218.6","64.3","0.2","464","0.0"
"","Delhi","3457","0","62.6","53.0","-0.9","219","0.1"
"","UP","14023","0","258.4","111.7","-0.2","818","0.1"
"","Uttarakhand","1792","0","34.6","22.6","0.4","144","0.0"
"","HP","1567","0","28.6","20.9","-0.2","125","0.0"
"","J&K","2043","511","40.1","34.5","-2.0","201","9.4"
"","Chandigarh","205","0","3.5","3.2","0.2","29","0.0"
"WR","Chhattisgarh","3381","0","71.5","20.8","-0.4","222","0.0"
"","Gujarat","15683","0","336.5","77.8","-1.7","626","0.0"
"","MP","13101","0","253.4","153.4","-2.3","419","0.0"
"","Maharashtra","21100","0","441.0","134.1","-1.6","428","0.0"
"","Goa","541","0","12.3","12.3","-0.6","40","0.0"
"","DD","328","0","7.4","6.8","0.6","48","0.0"
"","DNH","800","0","18.6","18.6","0.0","57","0.0"
"","Essar steel","288","0","5.6","5.3","0.3","295","0.0"
"SR","Andhra Pradesh","8178","0","169.9","73.4","1.2","416","0.0"
"","Telangana","8082","0","170.8","65.4","1.3","447","0.0"
"","Karnataka","9843","0","185.8","39.3","1.6","715","0.0"
"","Kerala","3687","0","73.5","51.5","1.9","223","0.0"
"","Tamil Nadu","13341","0","280.3","167.4","0.8","731","0.0"
"","Pondy","373","0","7.2","7.6","-0.3","30","0.0"
"ER","Bihar","4115","0","68.7","68.8","-1.1","80","0.0"
"","DVC","3040","0","61.3","-33.3","-0.3","270","0.0"
"","Jharkhand","1235","0","24.2","17.7","-1.6","31","0.0"
"","Odisha","3903","0","73.8","7.4","0.7","300","0.0"
"","West Bengal","6461","0","113.4","31.0","2.3","220","0.0"
"","Sikkim","100","0","1.6","1.5","0.2","22","0.0"
"NER","Arunachal Pradesh","118","2","2.0","2.0","-0.1","39","0.0"
"","Assam","1385","28","23.3","17.7","0.4","119","0.4"
"","Manipur","158","1","2.6","2.6","0.0","31","0.0"
"","Meghalaya","321","0","5.8","2.9","0.2","49","0.0"
"","Mizoram","98","2","1.8","0.6","0.8","13","0.0"
"","Nagaland","117","3","2.2","2.0","-0.1","22","0.0"
"","Tripura","254","8","3.6","1.9","-0.1","28","0.0"
