"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4512","0","88.4","36.8","0.5","233"
"","Haryana","6152","0","111.9","46.9","-1.4","206"
"","Rajasthan","9595","0","213.0","66.4","4.7","365"
"","Delhi","3406","0","58.2","40.3","0.5","216"
"","UP","10730","1855","230.1","91.7","-1.5","235"
"","Uttarakhand","1933","80","36.7","23.7","3.0","267"
"","HP","1250","0","24.1","19.0","-0.2","95"
"","J&K","1944","343","42.2","36.7","0.5","133"
"","Chandigarh","196","0","3.2","3.6","0.3","9"
"WR","Chhattisgarh","3302","96","76.7","24.4","-0.2","245"
"","Gujarat","11458","0","260.5","72.0","2.2","267"
"","MP","8792","0","180.9","100.0","0.0","450"
"","Maharashtra","18740","718","388.2","110.9","-2.1","600"
"","Goa","421","0","8.5","7.5","0.5","50"
"","DD","254","0","5.2","5.4","-0.2","35"
"","DNH","581","0","14.0","15.8","-1.8","65"
"","Essar steel","314","0","5.9","6.1","-0.2","75"
"SR","Andhra Pradesh","6409","0","144.8","29.4","3.6","413"
"","Telangana","6255","500","141.4","74.1","3.7","767"
"","Karnataka","9027","500","199.1","26.4","3.2","427"
"","Kerala","3291","125","62.7","42.0","2.1","248"
"","Tamil Nadu","12134","1076","272.3","107.0","0.8","364"
"","Pondy","318","0","6.3","6.3","0.0","34"
"ER","Bihar","2665","0","53.9","52.1","-3.1","100"
"","DVC","2382","0","56.0","-20.5","0.2","180"
"","Jharkhand","976","0","21.7","12.4","0.5","170"
"","Odisha","3337","0","66.7","22.7","4.7","350"
"","West Bengal","6427","0","116.8","18.5","2.2","380"
"","Sikkim","131","0","1.8","1.4","0.5","35"
"NER","Arunachal Pradesh","104","1","2.0","1.4","0.5","40"
"","Assam","1170","99","22.3","14.5","2.9","130"
"","Manipur","123","12","1.8","2.1","-0.3","36"
"","Meghalaya","314","4","5.1","5.1","-0.9","50"
"","Mizoram","77","2","1.2","1.0","0.2","28"
"","Nagaland","113","2","1.4","1.3","0.0","18"
"","Tripura","209","1","2.6","0.5","0.1","55"
