"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7861","0","166.6","80.3","1.1","164"
"","Haryana","7103","729","158.1","70.6","1.3","215"
"","Rajasthan","8988","712","204.9","57.4","3.5","490"
"","Delhi","4518","0","96.4","70.6","0.3","295"
"","UP","9830","4220","226.7","85.3","1.8","412"
"","Uttarakhand","1538","270","29.4","12.4","1.8","265"
"","HP","1231","0","24.4","7.8","2.0","307"
"","J&K","1794","0","32.6","17.7","2.4","342"
"","Chandigarh","255","0","5.0","4.2","0.8","87"
"WR","Chhattisgarh","3151","18","76.4","26.3","3.3","319"
"","Gujarat","13776","48","302.5","90.9","-1.2","352"
"","MP","8011","0","181.9","84.3","2.8","820"
"","Maharashtra","20085","829","423.0","143.0","4.1","1102"
"","Goa","460","36","8.6","8.9","-0.8","25"
"","DD","267","0","5.8","6.2","-0.4","27"
"","DNH","666","0","15.4","15.3","0.1","20"
"","Essar steel","373","0","7.9","6.9","1.0","190"
"SR","Andhra Pradesh","6257","500","143.9","28.8","5.1","412"
"","Telangana","6329","400","138.1","63.2","1.1","435"
"","Karnataka","6809","600","147.6","16.4","1.1","1244"
"","Kerala","3068","350","59.1","25.3","2.1","320"
"","Tamil Nadu","10168","2593","234.7","62.8","4.0","799"
"","Pondy","311","0","6.4","6.3","0.0","46"
"ER","Bihar","2675","0","51.4","53.3","-4.3","350"
"","DVC","2487","0","55.0","-11.5","-0.3","280"
"","Jharkhand","964","0","19.7","12.8","0.6","90"
"","Odisha","3703","0","77.9","16.3","0.9","300"
"","West Bengal","6814","0","139.1","42.0","-2.1","260"
"","Sikkim","71","0","1.3","2.1","-0.8","25"
"NER","Arunachal Pradesh","108","4","2.0","2.0","-0.1","21"
"","Assam","1141","178","23.1","14.4","3.1","211"
"","Manipur","120","4","2.1","2.0","0.1","43"
"","Meghalaya","247","3","4.3","-1.2","-0.4","47"
"","Mizoram","74","1","1.0","1.0","0.0","17"
"","Nagaland","114","2","1.8","1.4","-0.1","25"
"","Tripura","256","0","3.4","2.2","-0.9","18"
