"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8232","113","183.4","69.0","-1.3","65","0.0"
"","Haryana","7807","0","165.4","84.0","1.3","325","3.9"
"","Rajasthan","10295","0","229.3","71.1","6.7","536","3.5"
"","Delhi","6029","0","121.6","94.4","-1.2","172","0.0"
"","UP","18756","700","421.7","175.1","7.3","835","2.0"
"","Uttarakhand","2032","0","44.5","22.1","1.5","311","0.9"
"","HP","1405","0","27.4","8.7","1.8","256","0.0"
"","J&K","1967","492","38.4","25.4","-4.0","490","9.0"
"","Chandigarh","324","0","6.2","6.0","0.2","31","0.0"
"WR","Chhattisgarh","3725","0","84.1","16.2","-0.5","135","0.0"
"","Gujarat","16087","0","357.7","131.4","6.6","515","0.0"
"","MP","8941","0","201.5","108.7","2.9","337","0.0"
"","Maharashtra","23324","0","514.6","142.0","-1.1","322","0.0"
"","Goa","498","0","11.2","9.8","0.8","80","0.0"
"","DD","350","0","7.7","6.8","0.9","102","0.0"
"","DNH","721","0","17.5","15.7","1.8","104","0.0"
"","Essar steel","290","0","5.6","7.2","-1.6","35","0.0"
"SR","Andhra Pradesh","8768","0","178.0","69.4","1.6","432","0.0"
"","Telangana","7241","0","156.5","53.8","-1.3","421","0.0"
"","Karnataka","7942","0","172.5","56.0","-2.5","424","0.0"
"","Kerala","3620","0","74.1","50.4","1.2","250","0.0"
"","Tamil Nadu","14968","0","326.1","156.3","-1.8","414","0.0"
"","Pondy","388","0","8.3","8.6","-0.3","47","0.0"
"ER","Bihar","4857","0","92.6","89.1","0.6","280","0.0"
"","DVC","3066","0","69.0","-46.5","0.5","400","0.0"
"","Jharkhand","1272","0","26.6","20.8","1.4","200","0.0"
"","Odisha","4621","0","88.1","41.3","-1.9","230","0.0"
"","West Bengal","8058","0","155.1","47.4","-0.2","250","0.0"
"","Sikkim","90","0","1.2","1.5","-0.3","10","0.0"
"NER","Arunachal Pradesh","102","3","2.3","1.9","0.4","44","0.0"
"","Assam","1501","142","26.2","23.7","-0.9","206","1.7"
"","Manipur","151","11","2.4","2.2","0.2","30","0.0"
"","Meghalaya","272","14","5.1","2.1","0.2","35","0.0"
"","Mizoram","87","6","1.7","0.5","0.6","6","0.0"
"","Nagaland","112","11","2.0","1.8","0.1","41","0.0"
"","Tripura","240","2","4.0","3.0","0.4","38","0.1"
