"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5142","0","94.7","38.0","2.1","311"
"","Haryana","5871","0","113.2","48.5","3.5","490"
"","Rajasthan","9742","0","196.0","77.1","-2.4","275"
"","Delhi","3926","0","67.2","45.8","-0.9","241"
"","UP","10079","1555","227.2","92.2","-1.0","380"
"","Uttarakhand","1759","40","33.6","22.1","1.7","200"
"","HP","1372","0","25.7","20.2","1.0","105"
"","J&K","2146","100","43.3","30.6","7.1","565"
"","Chandigarh","231","0","3.9","3.2","0.8","74"
"WR","Chhattisgarh","2891","5","63.7","14.7","-1.9","212"
"","Gujarat","11418","0","241.8","38.0","3.8","230"
"","MP","8880","0","176.4","83.7","1.2","587"
"","Maharashtra","17173","548","357.7","103.5","3.8","559"
"","Goa","408","0","7.9","7.4","-0.1","69"
"","DD","242","0","5.7","5.8","-0.1","14"
"","DNH","638","0","14.9","14.3","0.6","47"
"","Essar steel","362","0","7.4","7.7","-0.3","29"
"SR","Andhra Pradesh","11071","0","256.1","83.7","4.1","325"
"","Karnataka","8806","500","179.9","22.2","2.1","474"
"","Kerala","3212","150","58.4","26.9","2.0","229"
"","Tamil Nadu","11887","687","253.8","84.5","-0.1","396"
"","Pondy","303","0","5.9","6.2","-0.3","21"
"ER","Bihar","2075","400","39.3","35.4","1.4","160"
"","DVC","2626","0","58.7","-16.7","-0.9","140"
"","Jharkhand","995","0","21.4","10.3","-1.2","90"
"","Odisha","3396","0","63.7","10.3","2.3","310"
"","West Bengal","5880","2","101.5","22.4","6.1","440"
"","Sikkim","113","0","1.7","1.3","0.4","24"
"NER","Arunachal Pradesh","111","4","1.7","1.2","0.5","44"
"","Assam","1060","108","17.8","10.5","1.9","195"
"","Manipur","114","11","1.8","1.3","0.5","55"
"","Meghalaya","275","5","4.9","2.7","0.8","114"
"","Mizoram","68","12","1.2","0.8","0.1","30"
"","Nagaland","92","8","1.6","1.2","0.2","27"
"","Tripura","185","7","3.3","0.1","0.6","66"
