"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","11564","0","264.6","135.6","-1.8","12","0.0"
"","Haryana","10360","0","222.6","169.5","-2.5","203","0.0"
"","Rajasthan","11275","0","253.0","66.0","-3.3","170","0.0"
"","Delhi","6502","0","137.2","113.8","-0.6","187","0.0"
"","UP","19847","710","426.5","219.8","-1.3","487","10.7"
"","Uttarakhand","1938","0","42.1","15.1","-0.4","112","0.0"
"","HP","1479","12","31.7","2.4","0.0","99","0.3"
"","J&K","2067","517","44.9","20.5","-0.4","138","10.3"
"","Chandigarh","337","0","6.7","6.9","-0.2","37","0.0"
"WR","Chhattisgarh","3733","0","84.7","27.5","-0.8","222","0.0"
"","Gujarat","11939","0","267.2","67.3","3.0","591","0.0"
"","MP","7657","0","167.9","71.9","-3.2","401","0.0"
"","Maharashtra","17711","0","377.8","126.0","0.6","419","0.0"
"","Goa","541","0","11.8","11.0","0.2","51","0.0"
"","DD","324","0","7.3","6.8","0.5","34","0.0"
"","DNH","782","0","18.5","18.5","0.0","26","0.0"
"","Essar steel","272","0","5.5","5.6","-0.1","276","0.0"
"SR","Andhra Pradesh","8255","0","183.0","26.2","0.6","476","0.0"
"","Telangana","9312","0","199.1","59.0","-0.2","578","0.0"
"","Karnataka","10392","0","194.7","45.3","-1.1","626","0.0"
"","Kerala","3186","0","61.2","42.9","1.1","207","0.0"
"","Tamil Nadu","13082","0","289.2","122.1","-2.2","524","0.0"
"","Pondy","346","0","7.4","7.9","-0.5","28","0.0"
"ER","Bihar","5542","0","106.4","105.0","-2.8","100","0.0"
"","DVC","2925","0","62.2","-22.8","0.4","210","0.0"
"","Jharkhand","1194","0","23.4","17.5","-1.3","180","0.3"
"","Odisha","4636","0","96.5","25.4","1.6","473","0.0"
"","West Bengal","8248","0","162.9","64.4","-0.4","250","0.0"
"","Sikkim","87","0","1.0","1.4","-0.4","6","0.0"
"NER","Arunachal Pradesh","117","2","2.1","3.4","-1.3","0","0.0"
"","Assam","1796","74","34.1","29.5","0.5","161","3.0"
"","Manipur","161","2","2.4","2.2","0.1","32","0.0"
"","Meghalaya","327","0","5.5","1.3","-0.3","33","0.0"
"","Mizoram","86","1","1.8","0.3","0.5","13","0.0"
"","Nagaland","119","1","2.2","2.3","-0.5","57","0.0"
"","Tripura","303","1","4.8","4.4","0.1","67","0.0"
