"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5347","0","108.5","40.5","-1.2","39","0.0"
"","Haryana","6041","0","110.9","79.1","0.0","145","0.0"
"","Rajasthan","8610","0","190.4","58.5","-2.2","474","0.0"
"","Delhi","3843","0","79.2","64.2","-0.7","81","0.0"
"","UP","16696","0","320.3","147.2","0.9","620","3.0"
"","Uttarakhand","1601","0","35.2","14.2","-0.4","85","0.0"
"","HP","1183","0","22.5","5.9","-0.6","90","0.0"
"","J&K","1989","497","43.0","26.9","-1.4","153","10.6"
"","Chandigarh","174","0","3.3","3.9","-0.7","208","0.0"
"WR","Chhattisgarh","4229","0","95.9","41.2","-4.0","358","0.0"
"","Gujarat","15949","0","363.6","117.1","2.7","530","0.0"
"","MP","9092","0","201.3","92.7","-0.1","458","0.0"
"","Maharashtra","20666","0","468.5","144.8","-3.1","423","0.0"
"","Goa","515","0","10.3","10.1","0.2","36","0.0"
"","DD","321","0","7.3","7.0","0.3","35","0.0"
"","DNH","784","0","18.5","18.4","0.1","62","0.0"
"","Essar steel","5804","0","5.7","5.7","0.0","308","0.0"
"SR","Andhra Pradesh","8227","0","178.1","60.3","-0.5","480","0.0"
"","Telangana","7522","0","164.6","75.6","-2.1","531","0.0"
"","Karnataka","10401","0","216.0","66.9","0.5","477","0.0"
"","Kerala","3634","0","69.5","55.1","1.1","217","0.0"
"","Tamil Nadu","12999","0","304.2","172.6","-0.7","536","0.0"
"","Pondy","399","0","8.4","8.5","-0.2","41","0.0"
"ER","Bihar","4927","0","92.3","86.6","0.3","250","0.0"
"","DVC","3180","0","68.1","-44.0","-0.8","90","0.0"
"","Jharkhand","999","0","21.1","11.7","-0.7","100","0.0"
"","Odisha","3859","0","80.9","26.4","0.7","400","0.0"
"","West Bengal","8097","0","155.0","35.6","1.7","350","0.0"
"","Sikkim","80","0","1.0","1.0","0.0","35","0.0"
"NER","Arunachal Pradesh","111","2","2.1","2.4","-0.3","28","0.0"
"","Assam","1352","52","22.9","19.1","0.6","120","2.0"
"","Manipur","173","1","2.2","1.9","0.3","30","0.0"
"","Meghalaya","290","0","5.2","3.1","0.2","37","0.4"
"","Mizoram","97","2","1.8","1.3","0.3","20","0.0"
"","Nagaland","125","3","2.1","1.9","0.2","18","0.0"
"","Tripura","272","3","4.3","4.1","0.4","80","0.0"
