"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","10481","0","229.3","136.8","-0.1","141","0.0"
"","Haryana","8575","0","173.9","136.3","2.1","254","0.0"
"","Rajasthan","9721","0","212.2","55.3","0.3","454","0.0"
"","Delhi","5453","0","111.9","90.5","-1.2","123","0.0"
"","UP","16616","460","336.9","170.8","0.5","243","0.0"
"","Uttarakhand","1828","0","39.5","24.4","-1.0","152","0.0"
"","HP","1437","0","20.7","1.9","4.3","499","0.0"
"","J&K","1976","494","39.7","20.6","-5.9","43","9.5"
"","Chandigarh","291","0","5.6","6.1","-0.5","15","0.0"
"WR","Chhattisgarh","3698","0","86.0","27.3","0.4","751","1.6"
"","Gujarat","13781","0","303.7","72.5","3.3","495","0.0"
"","MP","7616","0","163.2","71.5","-0.3","498","0.0"
"","Maharashtra","17867","0","393.7","117.1","-5.2","701","0.0"
"","Goa","441","0","9.9","8.9","0.3","44","0.0"
"","DD","340","0","7.7","6.7","1.0","89","0.0"
"","DNH","773","0","18.3","17.4","0.9","81","0.0"
"","Essar steel","547","0","11.0","11.4","-0.4","270","0.0"
"SR","Andhra Pradesh","8019","0","181.8","22.1","1.9","624","0.0"
"","Telangana","9119","0","194.2","80.4","1.4","599","0.0"
"","Karnataka","9169","0","186.9","38.8","1.4","592","0.0"
"","Kerala","3001","0","59.3","26.1","0.3","171","0.0"
"","Tamil Nadu","14653","0","322.3","113.4","0.3","410","0.0"
"","Pondy","370","0","7.9","7.9","0.0","62","0.0"
"ER","Bihar","4737","0","90.3","92.2","-1.8","50","0.0"
"","DVC","2677","0","60.1","-30.0","6.7","580","0.4"
"","Jharkhand","1158","0","23.6","19.3","-0.2","140","0.0"
"","Odisha","5421","0","114.9","55.9","-0.3","210","0.0"
"","West Bengal","8789","0","178.2","62.3","3.5","250","0.0"
"","Sikkim","92","0","1.2","1.3","-0.2","0","0.0"
"NER","Arunachal Pradesh","128","1","2.2","3.6","-1.3","59","0.0"
"","Assam","1741","75","33.5","29.2","1.2","208","1.3"
"","Manipur","166","3","2.3","2.8","-0.4","44","0.0"
"","Meghalaya","289","1","5.2","1.0","0.0","53","0.0"
"","Mizoram","75","3","1.5","1.3","-0.1","15","0.0"
"","Nagaland","111","2","2.3","2.1","-0.3","23","0.0"
"","Tripura","265","4","4.7","4.3","-0.3","83","0.0"
