"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","10230","0","228.2","126.9","-0.9","242"
"","Haryana","8400","0","180.6","137.3","-3.7","277"
"","Rajasthan","8632","0","180.2","46.5","-0.3","279"
"","Delhi","6208","47","126.3","102.4","-0.3","280"
"","UP","14936","465","333.1","151.0","-0.5","309"
"","Uttarakhand","1930","70","37.9","19.6","1.7","294"
"","HP","1249","0","26.3","6.2","2.0","267"
"","J&K","1675","419","30.4","17.3","-4.4","52"
"","Chandigarh","338","0","6.6","6.4","0.3","32"
"WR","Chhattisgarh","3260","0","78","32","-3","693"
"","Gujarat","12730","31","284","44","-1","1626"
"","MP","6236","0","140","112","-3","291"
"","Maharashtra","15615","0","344","68","-1","2099"
"","Goa","392","0","8","7","1","79"
"","DD","283","0","6","7","0","59"
"","DNH","717","0","17","17","-1","0"
"","Essar steel","590","0","11","10","2","364"
"SR","Andhra Pradesh","5581","0","121","11.9","1.0","528"
"","Telangana","5522","0","118","72.3","0.7","293"
"","Karnataka","7138","200","140","49.0","0.2","917"
"","Kerala","3293","0","62","42.5","1.8","165"
"","Tamil Nadu","13414","0","285","107.4","-0.9","524"
"","Pondy","335","0","7","7.4","-0.3","41"
"ER","Bihar","3742","200","76","72.2","-1.0","258"
"","DVC","2650","0","59","-24.6","1.3","244"
"","Jharkhand","1128","0","23","16.9","0.3","102"
"","Odisha","3957","0","79","29.9","-0.1","401"
"","West Bengal","7563","0","154","39.7","1.3","312"
"","Sikkim","90","0","1","1.3","0.0","29"
"NER","Arunachal Pradesh","89","4","2","2.2","-0.4","8"
"","Assam","1430","131","29","21.3","2.6","157"
"","Manipur","135","1","2","2.5","-0.5","12"
"","Meghalaya","283","0","4","0.7","-0.8","49"
"","Mizoram","75","1","1","1.2","0.0","17"
"","Nagaland","104","2","2","2.2","-0.6","28"
"","Tripura","238","1","4","3.6","0.4","73"
