"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5469","0","112.4","60.0","-1.6","29","0.0"
"","Haryana","5951","0","119.5","117.6","0.4","251","0.0"
"","Rajasthan","10464","0","209.7","70.4","-2.0","240","0.0"
"","Delhi","3464","0","67.6","52.8","-1.0","96","0.0"
"","UP","14721","0","273.2","122.2","0.1","508","3.9"
"","Uttarakhand","1594","0","31.9","20.9","-0.2","145","0.0"
"","HP","1430","0","26.4","16.0","0.1","187","0.0"
"","J&K","2223","556","42.8","36.3","-1.4","152","10.2"
"","Chandigarh","195","0","3.6","3.5","0.1","17","0.0"
"WR","Chhattisgarh","3474","0","75.1","26.9","-0.4","211","0.0"
"","Gujarat","11481","0","261.5","64.5","4.0","450","0.0"
"","MP","8196","0","175.0","119.8","-1.6","283","0.0"
"","Maharashtra","16891","0","360.6","120.7","-2.2","457","0.0"
"","Goa","541","0","12.3","11.5","0.2","67","0.0"
"","DD","307","0","6.8","6.2","0.6","85","0.0"
"","DNH","730","0","17.0","16.9","0.1","54","0.0"
"","Essar steel","301","0","5.6","5.7","-0.1","298","0.0"
"SR","Andhra Pradesh","7149","0","148.7","52.6","-1.5","277","0.0"
"","Telangana","7188","0","148.6","39.0","-0.3","364","0.0"
"","Karnataka","7281","0","146.8","18.5","-1.1","543","0.0"
"","Kerala","3031","0","60.6","42.9","0.9","152","0.0"
"","Tamil Nadu","11138","0","230.7","129.0","-2.3","585","0.0"
"","Pondy","315","0","6.1","6.5","-0.4","82","0.0"
"ER","Bihar","4675","0","82.6","80.7","1.4","200","0.0"
"","DVC","2855","0","61.3","-9.6","1.3","50","0.0"
"","Jharkhand","1145","0","23.8","15.2","-0.5","70","0.2"
"","Odisha","3878","0","78.3","1.6","0.6","120","0.0"
"","West Bengal","6822","0","123.7","44.3","0.1","150","0.0"
"","Sikkim","100","0","1.1","1.3","-0.2","9","0.0"
"NER","Arunachal Pradesh","120","1","1.8","1.6","0.1","23","0.0"
"","Assam","1590","60","26.5","19.6","1.3","134","0.5"
"","Manipur","145","1","2.4","2.2","0.2","27","0.0"
"","Meghalaya","345","0","6.0","0.8","0.3","51","0.0"
"","Mizoram","98","2","1.7","0.9","0.4","8","0.0"
"","Nagaland","123","1","2.0","2.0","-0.3","11","0.0"
"","Tripura","259","1","3.8","3.1","-0.4","26","0.0"
