"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8377","0","163.1","104.4","-5.6","184"
"","Haryana","7246","0","152.7","112.2","-0.3","573"
"","Rajasthan","8996","0","197.0","62.5","-0.3","321"
"","Delhi","5710","0","115.2","91.6","0.3","331"
"","UP","13477","2370","298.3","140.3","1.2","630"
"","Uttarakhand","1945","40","41.7","19.0","0.9","137"
"","HP","1266","0","25.7","5.5","0.0","103"
"","J&K","1776","444","35.1","19.5","0.4","185"
"","Chandigarh","332","0","6.3","6.5","0.3","22"
"WR","Chhattisgarh","3115","0","73.0","23.3","-1.1","156"
"","Gujarat","13406","0","285.4","47.8","-1.7","446"
"","MP","7087","0","152.0","85.9","-1.3","471"
"","Maharashtra","18527","35","406.2","108.3","5.6","800"
"","Goa","396","0","8.3","7.9","0.0","45"
"","DD","293","0","6.6","6.1","0.4","70"
"","DNH","691","0","16.2","16.1","0.1","57"
"","Essar steel","318","0","8.1","7.4","0.7","112"
"SR","Andhra Pradesh","6074","0","133.1","19.2","2.2","579"
"","Telangana","5724","137","125.7","84.8","-0.3","268"
"","Karnataka","7870","330","161.4","36.9","2.0","578"
"","Kerala","3445","225","61.9","39.8","1.8","254"
"","Tamil Nadu","12934","0","279.0","100.2","1.8","677"
"","Pondy","325","0","6.3","6.2","0.1","32"
"ER","Bihar","2774","200","59.6","54.0","1.0","100"
"","DVC","2755","0","64.3","-31.8","-0.1","200"
"","Jharkhand","1083","0","24.0","12.0","-0.5","50"
"","Odisha","3909","0","81.6","18.6","1.6","400"
"","West Bengal","7003","0","144.2","52.3","-1.2","380"
"","Sikkim","74","0","1.2","1.6","-0.4","0"
"NER","Arunachal Pradesh","84","5","0.9","2.6","-1.8","0"
"","Assam","1169","157","18.3","15.1","-1.1","129"
"","Manipur","133","2","1.8","2.0","-0.2","41"
"","Meghalaya","237","1","3.3","1.2","-0.5","60"
"","Mizoram","75","2","1.2","1.1","0.2","15"
"","Nagaland","99","1","2.0","1.7","0.2","30"
"","Tripura","203","5","3.5","1.5","0.0","31"
