"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9632","0","218.0","129.7","-1.3","106"
"","Haryana","8153","0","172.0","125.0","-0.5","201"
"","Rajasthan","7864","0","171.7","52.0","-0.1","339"
"","Delhi","4845","0","101.8","88.8","-1.7","143"
"","UP","12238","4215","283.1","144.1","4.0","611"
"","Uttarakhand","1717","0","36.5","12.4","0.9","212"
"","HP","1198","15","25.0","0.1","0.8","99"
"","J&K","1806","452","34.0","21.0","-1.1","128"
"","Chandigarh","305","0","6.0","6.5","0.3","1"
"WR","Chhattisgarh","3238","96","73.6","37.0","0.7","257"
"","Gujarat","11328","0","251.5","57.6","-0.2","444"
"","MP","6648","0","132.2","84.7","-2.4","240"
"","Maharashtra","15922","39","347.1","83.7","-5.9","660"
"","Goa","373","0","8.2","7.4","0.1","56"
"","DD","296","0","6.5","6.1","0.4","55"
"","DNH","681","0","15.8","15.9","-0.1","43"
"","Essar steel","348","0","5.1","6.2","-1.1","-9"
"SR","Andhra Pradesh","6050","0","138.5","25.9","-0.6","466"
"","Telangana","6239","0","144.6","92.8","2.8","294"
"","Karnataka","8208","300","167.4","25.2","1.2","823"
"","Kerala","3403","0","60.8","37.9","2.1","274"
"","Tamil Nadu","12960","0","278.4","102.8","7.2","349"
"","Pondy","329","9","6.5","6.6","-0.1","38"
"ER","Bihar","3046","0","63.8","60.1","1.8","345"
"","DVC","2494","0","57.2","-21.5","-0.5","270"
"","Jharkhand","997","0","23.5","14.0","1.0","140"
"","Odisha","3910","0","70.8","14.3","2.4","425"
"","West Bengal","7121","0","140.7","50.2","2.7","380"
"","Sikkim","89","0","1.3","0.7","0.5","0"
"NER","Arunachal Pradesh","94","1","1.0","1.9","-0.9","47"
"","Assam","1282","170","27.4","18.1","4.4","231"
"","Manipur","121","1","2.1","2.0","0.1","32"
"","Meghalaya","289","1","4.5","1.2","-0.7","53"
"","Mizoram","73","1","1.2","1.3","-0.1","10"
"","Nagaland","118","2","2.1","1.8","0.2","44"
"","Tripura","239","1","3.3","1.0","0.3","67"
