"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5688","0","113.9","75.1","-0.3","126"
"","Haryana","6383","0","113.9","82.9","4.5","631"
"","Rajasthan","8242","0","190.7","69.6","2.1","294"
"","Delhi","4232","21","86.0","63.7","0.2","160"
"","UP","11109","2140","234.7","103.1","-4.8","414"
"","Uttarakhand","1635","0","33.3","19.9","1.1","189"
"","HP","1235","0","24.7","8.3","0.9","167"
"","J&K","1866","373","37.3","23.1","0.4","239"
"","Chandigarh","239","0","4.8","4.8","0.3","13"
"WR","Chhattisgarh","3225","0","77.0","26.0","-1.6","188"
"","Gujarat","13225","0","300.6","56.0","-0.4","682"
"","MP","6719","0","144.5","88.4","-0.7","152"
"","Maharashtra","19498","48","427.9","122.1","-1.1","561"
"","Goa","506","9","10.6","8.7","1.3","15"
"","DD","292","0","6.5","6.5","0.0","45"
"","DNH","745","0","16.6","16.8","-0.1","53"
"","Essar steel","455","0","9.9","9.6","0.3","121"
"SR","Andhra Pradesh","6403","0","142.5","26.2","2.7","808"
"","Telangana","5630","170","131.7","82.5","1.1","258"
"","Karnataka","8331","400","178.3","32.6","2.5","423"
"","Kerala","2985","550","60.0","36.9","2.4","453"
"","Tamil Nadu","11683","996","260.0","102.3","-6.9","392"
"","Pondy","332","0","7.1","7.0","0.0","57"
"ER","Bihar","2578","0","46.9","45.3","-0.5","120"
"","DVC","2357","0","53.6","-13.4","0.1","260"
"","Jharkhand","846","0","16.3","12.3","-3.0","60"
"","Odisha","3007","0","58.5","18.6","-0.6","190"
"","West Bengal","5194","0","109.9","30.5","-0.7","210"
"","Sikkim","71","0","1.0","1.1","-0.2","30"
"NER","Arunachal Pradesh","106","0","1.3","1.3","-0.1","48"
"","Assam","1282","28","21.7","13.6","2.2","212"
"","Manipur","130","8","2.0","2.3","-0.3","49"
"","Meghalaya","291","2","4.1","3.3","-0.7","59"
"","Mizoram","76","7","1.1","1.0","0.2","24"
"","Nagaland","97","0","2.0","1.4","0.6","31"
"","Tripura","218","2","3.3","0.6","0.7","44"
