"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5528","0","107.7","42.7","-0.7","144","0.0"
"","Haryana","6132","175","115.1","55.2","1.6","227","0.5"
"","Rajasthan","8908","0","187.7","60.5","2.0","489","0.0"
"","Delhi","3821","0","79.5","63.3","-1.9","198","0.0"
"","UP","16154","0","312.2","105.7","3.5","934","0.0"
"","Uttarakhand","1706","0","34.8","18.9","0.5","113","0.0"
"","HP","1252","0","22.6","14.0","0.9","139","0.0"
"","J&K","2030","507","37.7","30.6","-5.3","95","9.0"
"","Chandigarh","169","0","3.4","3.5","-0.1","25","0.0"
"WR","Chhattisgarh","3765","0","89.2","26.0","-1.6","119","0.0"
"","Gujarat","14586","0","330.4","173.0","1.7","189","0.0"
"","MP","8648","0","187.6","95.7","-1.4","274","0.0"
"","Maharashtra","21788","0","487.1","133.8","0.2","306","0.0"
"","Goa","533","0","12.0","9.9","1.4","67","0.0"
"","DD","309","0","7.0","6.2","0.9","77","0.0"
"","DNH","736","0","17.2","16.7","0.4","45","0.0"
"","Essar steel","202","0","2.9","2.3","0.6","128","0.0"
"SR","Andhra Pradesh","8506","0","181.0","67.1","1.3","420","0.0"
"","Telangana","7550","0","168.4","60.7","-0.2","418","0.0"
"","Karnataka","9133","0","195.1","62.7","-2.1","440","0.0"
"","Kerala","3527","0","70.4","52.2","1.4","215","0.0"
"","Tamil Nadu","13772","0","324.0","163.9","1.0","428","0.0"
"","Pondy","356","0","7.6","8.1","-0.5","53","0.0"
"ER","Bihar","4566","0","87.2","86.5","-1.9","190","0.0"
"","DVC","3025","0","71.9","-41.3","-0.6","220","0.0"
"","Jharkhand","1168","0","23.5","16.8","0.6","85","0.0"
"","Odisha","4511","0","89.5","33.9","0.7","225","0.0"
"","West Bengal","7602","0","151.4","40.3","1.3","220","0.0"
"","Sikkim","84","0","1.0","1.5","-0.5","15","0.0"
"NER","Arunachal Pradesh","106","11","2.1","2.1","0.1","45","0.0"
"","Assam","1375","70","21.3","16.5","0.5","75","1.2"
"","Manipur","149","6","2.2","2.4","-0.2","33","0.0"
"","Meghalaya","286","12","4.8","3.3","-0.1","44","0.0"
"","Mizoram","80","3","1.4","1.4","0.0","32","0.0"
"","Nagaland","125","2","1.9","2.0","-0.1","25","0.0"
"","Tripura","220","10","3.0","2.8","-0.3","53","0.2"
