"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","9930","0","220.7","139.1","-0.7","86","0.0"
"","Haryana","8277","0","178.3","137.4","0.9","295","0.0"
"","Rajasthan","9976","0","217.2","85.5","1.1","503","0.0"
"","Delhi","5357","0","108.0","92.5","-1.8","131","0.0"
"","UP","17750","0","382.5","195.7","0.1","279","0.0"
"","Uttarakhand","1893","0","39.8","19.7","0.3","115","0.0"
"","HP","1251","0","26.2","-1.1","2.9","191","0.9"
"","J&K","2050","513","40.5","18.2","-2.4","89","10.1"
"","Chandigarh","264","0","5.0","5.6","-0.6","-7","0.0"
"WR","Chhattisgarh","3600","0","82.9","16.8","-1.9","311","0.0"
"","Gujarat","12349","0","280.8","73.2","2.4","477","0.0"
"","MP","7890","0","175.7","84.7","-2.1","506","0.0"
"","Maharashtra","17146","0","382.2","105.1","-0.6","517","0.0"
"","Goa","441","0","9.0","7.9","0.5","57","0.0"
"","DD","309","0","7.1","6.3","0.7","65","0.0"
"","DNH","768","0","17.9","17.2","0.8","72","0.0"
"","Essar steel","526","0","11.0","10.8","0.2","311","0.0"
"SR","Andhra Pradesh","7039","0","158.2","6.1","1.0","477","0.0"
"","Telangana","7697","0","163.2","52.2","0.4","539","0.0"
"","Karnataka","7682","0","157.5","23.9","-0.6","747","0.0"
"","Kerala","2537","0","45.1","16.8","-0.4","299","0.0"
"","Tamil Nadu","12490","0","284.4","78.7","-0.4","588","0.0"
"","Pondy","336","0","7.2","7.2","0.0","52","0.0"
"ER","Bihar","4734","0","99.4","96.2","1.3","100","0.0"
"","DVC","2903","0","67.9","-30.4","3.6","350","0.0"
"","Jharkhand","1111","0","24.8","18.8","0.1","80","0.0"
"","Odisha","4548","0","94.3","46.0","0.8","300","0.0"
"","West Bengal","8535","0","170.9","56.1","2.1","350","0.0"
"","Sikkim","72","0","0.8","1.5","-0.7","0","0.0"
"NER","Arunachal Pradesh","122","5","2.3","2.2","0.2","25","0.0"
"","Assam","1665","155","35.6","29.3","2.3","188","0.9"
"","Manipur","151","13","2.1","2.3","-0.1","25","0.0"
"","Meghalaya","295","5","4.9","0.8","0.0","53","0.0"
"","Mizoram","79","2","1.4","1.2","-0.1","17","0.0"
"","Nagaland","119","6","2.3","1.7","0.2","35","0.0"
"","Tripura","279","0","4.8","4.3","0.1","103","0.1"
