"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","8485","0","188.7","72.5","-1.4","52","0.0"
"","Haryana","7887","8","167.5","92.3","2.2","326","2.4"
"","Rajasthan","10810","10","231.3","77.6","6.8","579","9.2"
"","Delhi","6149","0","125.1","94.4","0.8","260","0.0"
"","UP","19284","0","423.4","194.0","-1.6","303","2.2"
"","Uttarakhand","2002","35","42.5","18.8","2.0","237","2.2"
"","HP","1386","0","26.7","7.4","3.6","326","0.6"
"","J&K","1907","477","38.0","24.0","-5.0","46","9.1"
"","Chandigarh","323","0","6.3","5.8","0.5","59","0.0"
"WR","Chhattisgarh","3793","0","88.0","21.8","-1.3","153","0.0"
"","Gujarat","16811","0","368.0","122.1","5.8","481","0.0"
"","MP","9010","0","197.7","113.9","1.3","279","0.0"
"","Maharashtra","23706","0","511.1","157.7","-0.8","427","0.0"
"","Goa","498","0","10.8","10.2","0.1","26","0.0"
"","DD","334","0","7.5","6.7","0.8","117","0.0"
"","DNH","739","0","15.4","15.4","0.0","80","0.0"
"","Essar steel","389","0","7.9","8.8","-0.9","126","0.0"
"SR","Andhra Pradesh","8812","0","184.1","79.7","-0.8","410","0.0"
"","Telangana","7376","0","159.6","65.0","0.5","304","0.0"
"","Karnataka","8482","0","172.2","54.9","-3.1","370","0.0"
"","Kerala","3062","0","64.6","43.6","0.7","206","0.0"
"","Tamil Nadu","14167","0","306.8","128.5","-1.5","684","0.0"
"","Pondy","376","0","8.2","8.2","0.0","58","0.0"
"ER","Bihar","4451","0","82.5","79.9","0.3","415","0.2"
"","DVC","2921","0","68.6","-48.6","-0.1","210","0.0"
"","Jharkhand","938","0","19.6","14.7","-0.8","50","0.0"
"","Odisha","4615","0","94.2","38.7","-1.3","280","0.0"
"","West Bengal","8086","0","169.4","50.4","0.5","180","0.0"
"","Sikkim","82","0","0.5","1.4","-1.0","0","0.0"
"NER","Arunachal Pradesh","108","2","2.5","3.1","-0.6","25","0.0"
"","Assam","1543","114","25.0","21.1","-0.2","116","1.8"
"","Manipur","172","1","2.3","2.5","-0.1","32","0.0"
"","Meghalaya","268","0","4.7","0.4","-0.1","25","0.0"
"","Mizoram","88","4","1.6","1.5","-0.3","20","0.0"
"","Nagaland","103","2","2.1","2.1","-0.2","43","0.0"
"","Tripura","271","0","4.6","4.3","0.4","32","0.1"
