"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5548","0","124.8","55.0","0.0","107","0.0"
"","Haryana","6493","183","119.5","49.9","3.5","305","0.3"
"","Rajasthan","8911","0","188.9","44.2","0.2","578","0.0"
"","Delhi","4339","0","89.9","71.7","0.1","175","0.1"
"","UP","15230","125","310.9","102.9","0.2","330","0.0"
"","Uttarakhand","1839","0","35.5","26.7","0.4","115","0.1"
"","HP","1350","0","25.8","17.0","1.5","389","0.0"
"","J&K","2183","546","42.6","32.0","0.8","624","10.1"
"","Chandigarh","197","0","4.0","4.0","0.1","32","0.0"
"WR","Chhattisgarh","3845","0","87.0","16.3","-2.4","241","0.0"
"","Gujarat","15225","0","344.2","166.0","3.8","441","0.0"
"","MP","8514","0","183.6","81.7","-1.3","306","0.0"
"","Maharashtra","22744","0","495.0","153.7","0.8","338","0.0"
"","Goa","603","0","11.7","11.3","-0.2","66","0.0"
"","DD","324","0","7.2","6.4","0.8","123","0.0"
"","DNH","762","0","18.0","17.1","0.8","65","0.0"
"","Essar steel","400","0","6.8","7.0","-0.2","192","0.0"
"SR","Andhra Pradesh","8156","0","172.8","45.4","1.1","432","0.0"
"","Telangana","8841","0","196.6","100.9","0.3","456","0.0"
"","Karnataka","10289","0","228.8","79.0","0.2","430","0.0"
"","Kerala","3950","0","80.7","49.8","2.1","212","0.0"
"","Tamil Nadu","14941","0","332.8","172.9","3.0","464","0.0"
"","Pondy","333","0","7.4","7.8","-0.5","31","0.0"
"ER","Bihar","4392","0","69.8","69.5","-3.2","50","0.0"
"","DVC","2982","150","67.0","-47.3","3.0","300","0.0"
"","Jharkhand","1170","0","23.6","13.2","0.1","100","0.0"
"","Odisha","3745","0","70.8","26.7","-2.1","50","0.0"
"","West Bengal","7945","0","160.2","29.2","0.9","210","0.0"
"","Sikkim","103","0","1.3","1.4","-0.1","20","0.0"
"NER","Arunachal Pradesh","113","5","2.1","1.6","0.5","65","0.0"
"","Assam","1295","152","23.8","20.2","1.4","95","1.4"
"","Manipur","163","4","2.3","2.4","-0.1","24","0.0"
"","Meghalaya","288","0","4.6","2.5","-0.1","45","0.0"
"","Mizoram","76","3","1.2","1.1","0.0","10","0.0"
"","Nagaland","126","7","2.0","1.6","0.3","30","0.1"
"","Tripura","229","3","4.1","3.0","0.8","50","0.0"
