"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5248","0","104.6","44.3","-0.9","153","0.0"
"","Haryana","6679","0","114.3","89.6","-0.2","166","0.0"
"","Rajasthan","8243","0","178.1","54.6","-1.7","287","0.0"
"","Delhi","3638","0","75.2","66.0","-1.6","88","0.0"
"","UP","16036","0","301.0","140.5","1.1","989","0.0"
"","Uttarakhand","1794","0","37.5","17.3","0.6","120","0.0"
"","HP","1376","0","26.6","8.9","1.0","177","0.0"
"","J&K","2144","536","44.7","28.1","-0.6","184","10.6"
"","Chandigarh","170","0","3.2","3.6","-0.4","19","0.0"
"WR","Chhattisgarh","4147","0","93.6","42.5","-3.7","316","0.0"
"","Gujarat","15775","0","358.8","130.1","2.8","578","0.0"
"","MP","8615","0","192.0","83.1","-1.9","445","0.0"
"","Maharashtra","21143","0","477.8","148.1","-1.1","535","0.0"
"","Goa","548","0","13.8","10.7","2.9","42","0.0"
"","DD","334","0","7.5","7.3","0.2","44","0.0"
"","DNH","787","0","18.5","18.6","-0.1","52","0.0"
"","Essar steel","302","0","5.2","5.0","0.2","284","0.0"
"SR","Andhra Pradesh","8945","0","193.5","62.7","-0.2","417","0.0"
"","Telangana","8279","0","173.3","68.0","-0.9","558","0.0"
"","Karnataka","11510","0","220.7","63.8","0.6","441","0.0"
"","Kerala","3363","0","69.2","53.8","1.1","169","0.0"
"","Tamil Nadu","14451","0","329.0","182.4","0.2","814","0.0"
"","Pondy","425","0","8.7","8.7","0.0","68","0.0"
"ER","Bihar","4593","0","86.6","83.1","0.4","356","0.0"
"","DVC","3144","0","66.9","-47.3","-0.6","325","0.0"
"","Jharkhand","960","0","19.7","14.0","-0.5","185","0.0"
"","Odisha","4066","0","80.7","29.0","0.4","398","0.0"
"","West Bengal","8358","0","166.0","49.7","2.1","432","0.0"
"","Sikkim","81","0","1.0","1.4","-0.4","20","0.0"
"NER","Arunachal Pradesh","117","3","2.1","2.4","-0.3","6","0.0"
"","Assam","1467","80","26.1","21.6","1.2","177","0.8"
"","Manipur","152","2","1.9","1.9","0.0","37","0.0"
"","Meghalaya","316","0","5.3","4.1","0.2","57","0.1"
"","Mizoram","79","2","1.8","1.3","0.4","9","0.0"
"","Nagaland","130","3","2.1","2.0","0.1","15","0.0"
"","Tripura","268","0","4.4","3.8","0.1","37","0.0"
