"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","7129","0","134.3","71.2","-2.5","38","0.0"
"","Haryana","8204","0","155.2","114.4","1.1","293","0.0"
"","Rajasthan","10482","0","232.4","72.8","1.7","449","0.0"
"","Delhi","5608","0","114.2","97.3","-0.9","143","0.0"
"","UP","19643","0","408.7","182.3","0.1","395","0.0"
"","Uttarakhand","1771","0","40.2","18.1","-2.0","132","0.0"
"","HP","1245","0","25.7","5.1","1.2","139","0.0"
"","J&K","2190","548","43.7","23.5","-0.4","431","10.4"
"","Chandigarh","264","0","5.1","5.6","-0.5","12","0.0"
"WR","Chhattisgarh","4487","0","103.7","55.7","-3.4","326","0.0"
"","Gujarat","16997","0","380.2","119.4","3.1","533","0.0"
"","MP","9673","0","218.4","104.6","-0.9","361","0.0"
"","Maharashtra","21131","0","456.0","131.0","0.3","920","0.0"
"","Goa","541","0","13.5","10.1","2.7","68","0.0"
"","DD","314","0","5.4","5.0","0.4","41","0.0"
"","DNH","769","0","17.4","17.5","-0.1","75","0.0"
"","Essar steel","395","0","6.7","6.1","0.5","338","0.0"
"SR","Andhra Pradesh","8070","0","176.4","39.3","-0.5","499","0.0"
"","Telangana","7221","0","160.9","47.1","-0.6","652","0.0"
"","Karnataka","9120","0","180.6","58.2","-0.4","509","0.0"
"","Kerala","3735","0","74.8","54.0","1.5","229","0.0"
"","Tamil Nadu","13172","0","298.4","124.8","-0.2","729","0.0"
"","Pondy","392","0","6.6","7.5","-0.9","63","0.0"
"ER","Bihar","5116","0","102.1","94.4","2.1","250","0.0"
"","DVC","3138","0","62.3","-41.9","-2.2","250","0.0"
"","Jharkhand","1000","0","23.2","13.9","-1.1","100","0.0"
"","Odisha","4634","0","97.1","31.6","4.3","500","0.0"
"","West Bengal","8179","0","161.2","47.7","1.5","300","0.0"
"","Sikkim","73","0","0.9","1.2","-0.4","35","0.0"
"NER","Arunachal Pradesh","127","0","2.2","3.2","-1.0","14","0.0"
"","Assam","1265","152","18.7","14.3","0.4","124","6.5"
"","Manipur","155","2","2.4","2.1","0.3","36","0.0"
"","Meghalaya","303","0","4.9","3.2","0.2","86","0.1"
"","Mizoram","92","1","1.7","1.7","-0.1","9","0.0"
"","Nagaland","117","2","2.1","1.9","0.1","33","0.0"
"","Tripura","281","0","4.9","5.1","-0.2","79","0.0"
