"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5733","0","125.8","82.1","1.1","178"
"","Haryana","6771","0","133.2","85.1","-0.8","198"
"","Rajasthan","8163","0","184.1","72.2","3.3","298"
"","Delhi","4928","0","97.4","74.6","-1.4","297"
"","UP","11616","3685","270.1","122.8","1.5","442"
"","Uttarakhand","1686","135","36.9","23.3","0.9","170"
"","HP","1197","0","25.3","7.4","-0.6","112"
"","J&K","1816","408","36.4","22.7","-0.1","308"
"","Chandigarh","281","0","5.4","5.3","0.1","22"
"WR","Chhattisgarh","3469","96","79.6","26.3","-1.6","97"
"","Gujarat","13100","0","300.1","55.0","0.5","273"
"","MP","7422","0","154.5","95.3","-2.0","119"
"","Maharashtra","19780","68","430.4","113.4","0.1","314"
"","Goa","425","0","9.4","8.3","0.5","99"
"","DD","287","0","6.5","6.7","-0.2","33"
"","DNH","706","0","16.2","16.6","-0.4","5"
"","Essar steel","360","0","6.6","8.3","-1.7","-71"
"SR","Andhra Pradesh","6166","0","142.9","33.0","2.4","366"
"","Telangana","5733","175","125.8","74.1","1.1","277"
"","Karnataka","8010","400","174.7","35.8","1.4","375"
"","Kerala","3209","125","64.2","37.8","1.5","286"
"","Tamil Nadu","12805","200","286.6","115.5","1.3","358"
"","Pondy","335","0","6.6","7.2","-0.6","41"
"ER","Bihar","2829","150","60.8","54.3","3.8","380"
"","DVC","2531","0","58.0","-18.0","-1.1","160"
"","Jharkhand","931","0","21.7","11.7","1.1","110"
"","Odisha","3664","100","70.7","17.6","0.1","250"
"","West Bengal","7298","10","149.2","49.0","1.2","230"
"","Sikkim","113","0","1.2","0.8","0.4","30"
"NER","Arunachal Pradesh","101","1","1.2","1.4","-0.2","38"
"","Assam","1175","196","20.1","14.0","2.2","220"
"","Manipur","136","2","2.2","2.1","0.1","25"
"","Meghalaya","217","3","3.8","2.6","-0.4","41"
"","Mizoram","68","2","1.1","1.0","0.2","17"
"","Nagaland","97","4","1.7","1.3","0.3","22"
"","Tripura","181","9","2.8","1.1","-0.4","66"
