"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","6708","0","114.7","40.1","-1.1","25","0.0"
"","Haryana","6312","0","116.6","84.6","-1.1","267","0.0"
"","Rajasthan","9432","0","213.0","65.5","-0.7","241","0.0"
"","Delhi","4163","0","85.5","71.1","-0.5","137","0.0"
"","UP","17898","0","340.1","152.4","-0.3","570","0.5"
"","Uttarakhand","1719","0","35.7","14.5","0.2","101","0.2"
"","HP","1216","1","24.8","7.2","-0.4","95","0.0"
"","J&K","2153","538","44.2","34.8","-0.8","192","10.5"
"","Chandigarh","175","0","3.4","4.1","-0.7","12","0.0"
"WR","Chhattisgarh","4444","0","102.5","48.3","-3.6","273","0.0"
"","Gujarat","16409","0","369.0","118.1","3.4","513","0.0"
"","MP","9714","0","211.1","95.3","-1.1","465","0.0"
"","Maharashtra","21170","0","468.4","135.2","-3.0","439","0.0"
"","Goa","513","0","11.8","10.4","0.8","60","0.0"
"","DD","318","0","7.3","6.9","0.4","37","0.0"
"","DNH","780","0","18.3","18.4","-0.1","59","0.0"
"","Essar steel","255","0","4.8","5.7","-0.9","239","0.0"
"SR","Andhra Pradesh","8572","0","192.4","69.3","0.4","626","0.0"
"","Telangana","8692","0","198.2","64.9","0.1","413","0.0"
"","Karnataka","11174","0","223.6","73.3","0.3","648","0.0"
"","Kerala","4204","0","83.3","61.8","1.3","173","0.0"
"","Tamil Nadu","14250","0","332.8","170.8","-0.9","466","0.0"
"","Pondy","383","0","8.1","8.3","-0.3","60","0.0"
"ER","Bihar","4570","0","85.3","80.7","-0.4","250","0.0"
"","DVC","3139","0","69.0","-37.1","-0.4","150","0.0"
"","Jharkhand","1027","0","24.3","19.1","-0.4","140","0.0"
"","Odisha","4548","0","93.6","34.8","1.8","300","0.0"
"","West Bengal","8196","0","164.5","44.7","3.6","400","0.0"
"","Sikkim","84","0","1.1","1.5","-0.4","20","0.0"
"NER","Arunachal Pradesh","117","2","2.0","2.5","-0.4","28","0.0"
"","Assam","1374","42","23.6","18.9","1.1","183","1.0"
"","Manipur","170","3","2.5","2.4","0.0","31","0.0"
"","Meghalaya","297","24","5.4","4.4","-0.2","68","0.4"
"","Mizoram","82","1","1.7","1.5","0.1","19","0.0"
"","Nagaland","120","2","2.1","1.9","0.2","25","0.0"
"","Tripura","277","4","3.9","3.2","-0.3","59","0.0"
