"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5305","0","96.8","41.0","1.6","208"
"","Haryana","6418","0","121.7","70.3","0.6","304"
"","Rajasthan","10394","0","220.8","70.4","3.7","424"
"","Delhi","3556","20","62.1","48.1","0.2","244"
"","UP","10548","95","234.5","90.2","2.8","384"
"","Uttarakhand","1912","0","35.5","23.8","2.0","495"
"","HP","1401","0","25.5","22.3","0.1","110"
"","J&K","2022","506","44.1","37.8","1.1","165"
"","Chandigarh","219","0","3.8","3.7","0.3","22"
"WR","Chhattisgarh","3349","96","76.7","32.3","1.3","366"
"","Gujarat","12866","0","277.4","49.4","1.8","478"
"","MP","10350","0","204.8","118.4","-0.6","347"
"","Maharashtra","18659","26","389.4","99.6","-3.9","389"
"","Goa","416","0","8.5","6.8","1.0","68"
"","DD","291","0","6.5","6.2","0.3","25"
"","DNH","689","0","16.0","16.2","-0.2","79"
"","Essar steel","327","0","6.5","6.6","-0.1","100"
"SR","Andhra Pradesh","6637","0","141.4","20.7","0.9","636"
"","Telangana","5911","0","131.2","78.6","0.0","505"
"","Karnataka","9087","450","194.3","49.8","3.8","440"
"","Kerala","3390","0","62.1","47.1","0.5","109"
"","Tamil Nadu","13148","0","278.0","140.9","-0.3","313"
"","Pondy","292","0","6.1","6.4","-0.3","42"
"ER","Bihar","3165","0","64.0","61.5","0.3","200"
"","DVC","2569","0","54.8","-14.4","1.5","250"
"","Jharkhand","1010","0","21.0","12.2","0.0","180"
"","Odisha","3978","0","70.9","21.7","-0.7","300"
"","West Bengal","6968","0","119.0","29.2","-0.2","250"
"","Sikkim","106","0","1.7","1.4","0.3","25"
"NER","Arunachal Pradesh","112","4","2.0","1.4","0.5","40"
"","Assam","1316","34","22.2","15.8","1.7","190"
"","Manipur","154","1","2.5","2.6","-0.1","22"
"","Meghalaya","342","4","5.5","5.2","-0.4","36"
"","Mizoram","89","3","1.5","1.1","0.3","38"
"","Nagaland","106","2","2.2","1.6","0.5","30"
"","Tripura","215","1","3.2","-1.1","0.9","68"
