"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5145","0","98.7","37.8","-1.5","28","0.0"
"","Haryana","5421","0","107.4","79.3","0.6","278","0.0"
"","Rajasthan","11836","0","227.8","62.5","-0.4","480","0.0"
"","Delhi","3975","0","61.6","53.8","-1.2","217","0.0"
"","UP","13376","0","250.5","100.9","-0.1","448","0.0"
"","Uttarakhand","1937","0","35.7","21.2","-0.3","90","0.0"
"","HP","1552","0","27.9","19.8","1.1","126","0.0"
"","J&K","2067","517","42.2","40.8","-7.9","-38","9.9"
"","Chandigarh","192","0","3.1","3.7","-0.6","2","0.0"
"WR","Chhattisgarh","3690","0","82.1","23.9","-1.3","291","0.0"
"","Gujarat","14602","0","311.7","109.0","1.7","483","0.0"
"","MP","11757","0","216.8","107.3","-0.3","868","0.0"
"","Maharashtra","19705","0","404.0","126.0","1.5","656","0.0"
"","Goa","498","0","11.9","10.2","1.1","35","0.0"
"","DD","290","0","6.7","6.7","0.0","25","0.0"
"","DNH","746","0","17.4","17.3","0.1","81","0.0"
"","Essar steel","631","0","13.6","14.1","-0.4","229","0.0"
"SR","Andhra Pradesh","8364","0","184.3","68.9","0.2","480","0.0"
"","Telangana","9034","0","194.5","68.1","0.2","425","0.0"
"","Karnataka","10767","0","210.2","70.2","-0.8","598","0.0"
"","Kerala","3469","0","70.1","57.0","0.8","207","0.0"
"","Tamil Nadu","13330","0","301.0","165.1","-0.4","554","0.0"
"","Pondy","365","0","6.9","7.1","-0.2","36","0.0"
"ER","Bihar","3981","0","68.4","63.2","-0.2","460","0.0"
"","DVC","2950","0","63.8","-38.1","0.8","396","0.0"
"","Jharkhand","1000","0","22.4","16.2","-1.0","169","0.0"
"","Odisha","3871","0","74.9","21.3","2.5","267","0.0"
"","West Bengal","6024","0","114.6","21.2","-0.8","309","0.0"
"","Sikkim","95","0","1.3","1.2","0.0","18","0.0"
"NER","Arunachal Pradesh","91","3","2.0","2.4","-0.4","-","0.0"
"","Assam","1091","180","19.2","14.7","0.1","113","4.0"
"","Manipur","168","3","2.4","2.5","-0.1","37","0.0"
"","Meghalaya","369","6","5.9","4.8","-0.2","76","0.0"
"","Mizoram","93","9","1.7","1.4","0.1","27","0.0"
"","Nagaland","112","5","2.0","1.9","0.0","28","0.0"
"","Tripura","224","11","3.3","1.5","-0.2","31","0.0"
