"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9805","0","228.1","118.8","-0.6","148"
"","Haryana","8207","0","167.2","125.7","-2.9","103"
"","Rajasthan","9832","0","214.9","69.7","1.8","387"
"","Delhi","5583","0","110.7","93.2","-0.9","145"
"","UP","15222","0","327.0","138.0","-0.4","393"
"","Uttarakhand","1826","0","37.6","20.1","-0.7","199"
"","HP","1220","0","25.9","4.1","1.4","291"
"","J&K","1868","467","34.1","18.4","-6.0","0"
"","Chandigarh","289","0","5.7","5.9","0.3","33"
"WR","Chhattisgarh","2987","0","71","17","-1","223"
"","Gujarat","13491","0","308","76","-3","268"
"","MP","6230","0","138","109","-3","398"
"","Maharashtra","16607","0","380","129","0","668"
"","Goa","385","0","8","7","1","56"
"","DD","291","0","6","6","0","97"
"","DNH","745","0","17","17","0","41"
"","Essar steel","545","0","11","12","-1","116"
"SR","Andhra Pradesh","5956","0","133","12.8","0.5","635"
"","Telangana","5329","0","117","69.8","-0.4","252"
"","Karnataka","6645","200","142","53.1","1.2","460"
"","Kerala","2934","0","53","40.4","0.9","234"
"","Tamil Nadu","12985","0","284","121.7","-0.8","612"
"","Pondy","315","0","7","7.2","-0.4","6"
"ER","Bihar","3399","0","69","68.5","-1.8","300"
"","DVC","2774","0","62","-29.3","0.1","320"
"","Jharkhand","986","0","21","15.0","0.8","145"
"","Odisha","3740","0","75","30.0","2.3","250"
"","West Bengal","7505","0","141","27.4","1.7","300"
"","Sikkim","66","0","1","1.2","0.0","25"
"NER","Arunachal Pradesh","98","2","2","2.2","-0.3","32"
"","Assam","1463","16","25","19.3","1.7","190"
"","Manipur","129","1","2","2.3","-0.3","24"
"","Meghalaya","268","0","5","0.3","0.3","107"
"","Mizoram","69","3","1","1.0","0.1","19"
"","Nagaland","102","3","1","2.0","-0.6","3"
"","Tripura","246","1","5","2.8","1.1","86"
